,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
22,0.571,0.717,-8.333,0.336,0.359,3.12e-06,0.797,0.881,87.54,60PZUWKsJC52uXaPlPcEVf,131867
23,0.959,0.521,-7.496,0.364,0.0852,6.29e-05,0.204,0.408,130.058,132wAeR05o10R9iSjA1XAE,174827
24,0.542,0.647,-4.973,0.0277,0.071,0.0,0.108,0.281,92.999,1ISMa0THMDKFBq2UMfm02e,173786
25,0.563,0.664,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928,4ZtFanR9U6ndgddUvNcjcG,178147
26,0.966,0.582,-6.225,0.0837,0.138,1.92e-05,0.112,0.186,115.05,4a1WLOoydq7u011UG9jjC9,171880
27,0.789,0.831,-4.446,0.0511,0.0252,0.00383,0.29,0.544,97.017,3n9s67LCX46zCpvqga1LHZ,222680
28,0.179,0.714,-5.753,0.0598,0.0118,0.0402,0.0869,0.1,179.843,04NzuTh4rKDFfC1BJB2nfv,206484
29,0.37,0.654,-5.196,0.0725,0.623,0.0,0.311,0.296,149.783,5c9DkMk5hBrYKocJrhqrYJ,322133
30,0.537,0.899,-8.566,0.0552,0.0481,0.906,0.0985,0.0624,135.954,2Qa3z8W5w3dukIwZZ20z36,388255
31,0.466,0.889,-7.021,0.0666,0.206,0.322,0.149,0.386,154.974,26ETISqSBZl159lQO5AtZk,203733
32,0.513,0.97,-6.79,0.0457,0.000488,0.805,0.106,0.546,171.966,0U5SzrM3RxCJam59G96nM3,329728
33,0.552,0.856,-3.561,0.316,0.0422,0.0,0.227,0.251,162.833,0eH17iG3LJY88hjCTdC756,92853
34,0.649,0.909,-12.349,0.0798,0.00278,0.628,0.0871,0.548,155.054,41vTXFJJpJFJrbd8k0IlZW,250973
35,0.737,0.621,-4.539,0.0668,0.0233,0.193,0.107,0.301,161.911,53ClYkBItyVBclAdFVMJt5,166787
36,0.559,0.956,-5.651,0.0639,0.00654,0.0747,0.0944,0.249,169.857,0EzZCIBAzRAlEVKCm9upI0,363919
37,0.173,0.288,-12.817,0.0354,0.78,0.00416,0.341,0.0377,123.133,1zZsWNYFjxDgZOKZ9sBvUV,229773
38,0.392,0.955,-5.088,0.0579,0.00482,0.00506,0.211,0.17,173.947,6ic1jTfNh3kSa7WtyFqJdS,171507
39,0.49,0.724,-6.126,0.0426,0.118,7.62e-06,0.0631,0.26,155.002,3BIOgDZVS4iAmtDJ1S6RrD,186480
40,0.564,0.848,-5.439,0.0458,0.0235,0.0609,0.258,0.268,140.01,06L0ZfiMzfrzLRmwHeuzfI,228800
41,0.657,0.8,-3.91,0.0631,0.348,5.47e-05,0.0729,0.246,155.055,7rHv6aeboZ8axyZa0IfObt,100973
42,0.534,0.915,-4.169,0.076,0.00671,0.0412,0.846,0.695,175.025,1XmvlNAURkePAopxTqvbtO,230400
43,0.32,0.94,-5.847,0.0536,0.00544,0.001,0.426,0.275,149.916,21dVGramnWyMgPXh8j4PMv,221560
44,0.271,0.831,-8.686,0.0831,0.0584,0.633,0.108,0.187,152.345,6hmmO0tHSG1VzJ75iac8EO,221974
45,0.559,0.986,-6.293,0.0778,0.0629,0.964,0.0274,0.267,133.001,2806zlG6vxrILY5HCiIhRK,230613
46,0.585,0.914,-4.321,0.0602,0.044,0.00451,0.176,0.474,154.999,7JFQPt9qzY7U0NMPCdXE83,177853
47,0.658,0.947,-6.922,0.0445,0.252,0.13,0.142,0.412,139.997,2EhlTKxStybQpKktuuanws,199680
48,0.52,0.805,-5.254,0.0726,0.0618,0.00258,0.208,0.525,154.843,0McxF8eId0vNfcOig2RoZ6,185067
49,0.545,0.989,-5.843,0.0595,9.18e-05,0.709,0.592,0.377,134.642,1g88xYcD9XzOyS8tLPMqrb,246000
50,0.119,0.32,-11.974,0.0385,0.652,0.0369,0.0661,0.0354,85.728,2HrO27fbdV3nH2ciJAvmmv,258013
51,0.63,0.974,-5.562,0.0556,0.00391,0.846,0.141,0.946,159.836,5bBDVe7GOHzEAupJMObIgT,392000
52,0.501,0.903,-4.751,0.0659,0.0353,0.0508,0.0714,0.562,170.014,5CFoz42VjWav4Aal9yAc1W,181493
53,0.472,0.923,-5.642,0.0722,0.019,0.0256,0.308,0.469,167.97,2PDHn2jsphHNkaUNDPPrmn,358627
54,0.492,0.901,-7.03,0.045,0.00139,0.0486,0.186,0.104,143.014,2zhGnnDewN4kBsVzbqjBtX,208933
55,0.745,0.871,-2.758,0.455,0.19,0.0,0.14,0.701,162.93,5E9rFVAGmdtA7ueCNqLlmW,91813
56,0.451,0.895,-5.925,0.117,0.00289,0.429,0.227,0.205,150.039,5W9IkUZUbvmo1WnhMarDRd,195200
57,0.404,0.988,-5.388,0.0878,0.000437,0.404,0.113,0.12,169.983,65zmTLB7caWI9qR77ptsmb,194050
58,0.481,0.915,-4.862,0.036,0.000387,0.0744,0.0677,0.278,95.518,1k3Bis65TRcvJu0EJiboJh,163080
59,0.647,0.96,-11.803,0.0611,0.00618,0.752,0.182,0.64,145.487,1vNfonx8tTKaORUiQkb3WG,380407
60,0.475,0.941,-7.042,0.0345,0.000125,0.0102,0.276,0.262,167.973,2PVqPbRv7mlCp2JYzDeMsc,213113
61,0.449,0.976,-4.141,0.0464,0.00153,0.406,0.271,0.156,169.928,2uAQOU3xlUY7s2aZp2JIUM,280725
62,0.62,0.99,-7.823,0.0441,0.0546,0.957,0.273,0.653,142.849,0L9IFOhUtAXFkjjVq9HOcT,214920
63,0.417,0.938,-5.762,0.0514,0.0396,0.896,0.365,0.312,136.02,0cicTuDWTEMDhGYvZ3wLYu,261020
64,0.429,0.913,-4.078,0.0543,0.00421,0.0268,0.073,0.548,172.826,0ZFyxfO4hNXvaWyH6pzHCb,357820
65,0.572,0.644,-7.989,0.031,0.515,0.00199,0.196,0.375,144.971,4DgPkTTORERKtT1M2syzVm,177806
66,0.814,0.972,-4.331,0.0937,0.115,0.0,0.14,0.844,129.983,3iYhi2dFxyPMRnsLYDiNNd,199385
67,0.502,0.621,-9.355,0.0374,0.0193,0.00196,0.269,0.0364,140.0,5CAKn3yXoWu93957Wyy3rB,212967
68,0.627,0.494,-7.741,0.042,0.113,0.0,0.136,0.213,129.914,179YXh5spiRaUDJihittPG,182360
69,0.702,0.722,-7.971,0.0417,0.0909,0.025,0.134,0.315,145.959,32Q7B7BsaUBb8D2zT2Vngb,200500
70,0.614,0.934,-3.709,0.07,0.0697,0.0,0.121,0.436,116.001,1KixkQVDUHggZMU9dUobgm,174760
71,0.221,0.202,-23.024,0.0388,0.991,0.512,0.13,0.0396,77.202,6taAjhyuMuLTZLz3EMR5Sv,124494
72,0.781,0.469,-8.456,0.0549,0.445,0.0,0.0921,0.518,132.989,6vbe3GmRG30x2nraEvHudq,216541
73,0.766,0.665,-9.305,0.0503,0.164,0.85,0.0844,0.766,131.015,6wq36foNBKe20kMtomLEsF,120874
74,0.711,0.748,-7.318,0.131,0.133,0.0,0.461,0.489,127.99,5S4J5QVt1X0ZACiPOrOCoq,243667
75,0.685,0.89,-3.943,0.253,0.00183,0.0107,0.0473,0.878,104.919,7qFEFcjmSAtODGtLYqraCq,248267
76,0.811,0.452,-8.676,0.115,0.162,0.00305,0.12,0.556,121.058,0BWBqb5XxraObLopqskk6D,199006
77,0.511,0.0831,-17.397,0.0363,0.956,0.00483,0.108,0.207,72.02,1oR5rX41tbeJ486G0GgQIv,188100
78,0.555,0.78,-7.917,0.0326,0.00228,0.111,0.121,0.124,144.039,5OuoD2MX7rRAWWs4Ac1JwA,200000
79,0.417,0.945,-2.639,0.357,0.000367,0.0,0.249,0.805,177.645,60VgKrIVA9iyq27h7PQw8H,113120
80,0.52,0.00951,-31.728,0.0505,0.985,0.393,0.0316,0.0375,135.553,2RWeG6EBC8EMu4XrfcbSjn,231613
81,0.437,0.713,-4.604,0.0291,0.121,0.0,0.21,0.336,76.534,4r6TS1gNXxga38z2Nq5qYn,152250
82,0.46,0.98,-2.55,0.0446,0.000673,0.00355,0.4,0.72,150.061,7r7NIoBZynrYIKZnIS5Z1Q,218760
83,0.598,0.675,-10.552,0.073,0.651,0.00364,0.296,0.374,169.895,7ciCHVwjaepfvccqgNwOQd,269653
84,0.376,0.859,-8.498,0.035,0.0556,0.963,0.131,0.441,187.489,4BzsszMsRMiRm5PBNFt2sH,199680
85,0.568,0.973,-2.598,0.207,0.000275,9.59e-06,0.141,0.332,174.011,5EE8rKXj7Oj1br2wZZYhA1,325500
86,0.477,0.957,-3.468,0.26,0.00877,0.0496,0.304,0.117,150.001,6jzqY97VGs6UqEhAVOuGRz,268800
87,0.724,0.744,-7.512,0.0696,0.0148,0.241,0.696,0.178,127.957,2m4dTvVbpUBwgCb4Cdad09,552000
88,0.772,0.689,-13.029,0.0501,0.515,0.0653,0.159,0.805,112.197,7Fg5r0F0xjZ1xjEtvVaB8F,270400
89,0.781,0.992,-4.925,0.556,0.258,5.75e-05,0.634,0.0314,31.495,1StLDlLwev9N9xj1FHRYcD,19879
90,0.563,0.355,-14.87,0.033,0.617,0.257,0.12,0.501,122.224,3UvkoYw8FicuTMDPlkv0IB,504000
91,0.167,0.769,-27.125,0.168,0.633,0.982,0.375,0.0181,131.389,4yXCeZED9HpWWfNfJR3dum,121507
92,0.135,0.0416,-18.342,0.0432,0.589,0.934,0.118,0.0377,101.459,1rSt9taDVOIRPIOoHONhfM,360457
93,0.73,0.261,-18.907,0.118,0.873,0.857,0.0917,0.352,59.997,4GkV1kkCUZwzgWihgnHk5F,211893
94,0.3,0.0462,-21.856,0.043,0.935,0.0838,0.19,0.346,83.215,6ZYjCeL9704rdBdDI59gRY,52187
95,0.121,0.272,-12.023,0.0372,0.951,0.555,0.108,0.105,78.103,3znTSbFie2bjuijsZml7tu,600000
96,0.0,0.158,-14.703,0.0,0.822,0.999,0.0667,0.0,0.0,61q3j0kPPG96lqEitkCB9l,9424
97,0.169,0.0708,-25.338,0.051,0.995,0.97,0.328,0.0392,68.098,3Po5opLPWQtcUMYYqFkYj6,65293
98,0.27,0.552,-9.477,0.0495,0.811,0.00489,0.299,0.0323,78.505,0aMPuUxEZQ2gG7ZOfQYdzE,135286
99,0.53,0.819,-5.74,0.111,0.0639,0.00101,0.122,0.273,127.818,5YwlMbMkYLSZ82Y8XOKfDF,227280
100,0.255,0.408,-12.89,0.0376,0.837,0.89,0.08,0.0957,119.992,7kr7LSDcBQE2N6J1d5wPhP,283003
101,0.602,0.616,-10.917,0.0353,0.662,0.0153,0.149,0.31,108.017,2II03llydk4YnkBBvoYB3B,367333
102,0.164,0.625,-10.475,0.037,0.0754,0.61,0.313,0.426,178.156,0y1rTPYx9e1fFlP3W9KvpW,362307
103,0.565,0.726,-6.715,0.0548,0.00181,3.06e-06,0.103,0.715,178.078,46LX0sSwIU4GFLcj23ZfMA,198627
104,0.472,0.582,-8.064,0.0302,0.0861,0.48,0.1,0.154,142.101,0WrcCbWwcKK23LXbPI2JMU,221760
105,0.17,0.131,-22.676,0.0378,0.95,0.395,0.113,0.0669,114.407,71SJYrLPi4NZWg5v7fBWA1,92933
106,0.947,0.658,-8.275,0.0877,0.0402,0.15,0.0538,0.362,131.025,1CpVVMSjlExJ7YZvM21em2,141069
107,0.117,0.297,-13.086,0.0383,0.00655,0.881,0.108,0.0305,57.063,6NfhJnufcldpDimI4UiLof,378173
108,0.289,0.621,-10.99,0.0469,0.529,0.833,0.138,0.116,130.031,7C4LeKo5u41vNiqqwNmLB1,137407
109,0.742,0.055,-29.902,0.104,0.582,0.0,0.0409,0.267,107.501,0hthd2F1HnJFpGjwlDHmKs,69133
110,0.33,0.238,-10.566,0.0343,0.541,0.0186,0.0952,0.097,109.378,1DG87rvBJ32lAAWyWa4FUR,431424
111,0.227,0.0253,-34.062,0.0394,0.973,0.921,0.0867,0.123,81.421,7b1QlMB7GBtQPSTQSx3XSr,115905
112,0.657,0.426,-6.16,0.292,0.12,0.0,0.404,0.26,117.201,59BhbPqg3KmLCECS84rZtF,59002
113,0.44,0.928,-9.112,0.0378,0.000132,0.656,0.138,0.332,96.389,3TZ3NVQtkj4nFPANN946Ct,84500
114,0.35,0.247,-17.036,0.206,0.851,0.0,0.0992,0.373,76.806,4K3glAui6GSMQfYWxC0qy9,291533
115,0.212,0.418,-14.091,0.0386,0.804,0.823,0.147,0.23,119.949,3vUcFxnOlGWpG2NjTjGrsv,339493
116,0.449,0.114,-22.012,0.0406,0.974,0.000393,0.113,0.255,86.293,45ZLWvX0yVxMPtUrgnuiNy,143667
117,0.147,0.3,-12.326,0.0332,0.994,3.06e-06,0.0969,0.0481,172.592,61u7hd4GQXU9acxtbWdCEY,304840
118,0.782,0.619,-7.741,0.055,0.0532,0.786,0.107,0.219,109.985,0ZtiChdedwbbrn1Rs5xWSa,126509
119,0.488,0.994,-3.525,0.128,0.0126,0.819,0.169,0.398,175.042,4FF2g2K74MhfLFhdl1Vl3G,198000
120,0.625,0.884,-9.384,0.0506,0.0186,0.783,0.434,0.573,128.012,6VE5JP0uLxoW5gx308sihy,271491
121,0.741,0.973,-6.716,0.0475,0.133,0.435,0.355,0.96,137.866,3BdrZYyNJvBqcCHPfzYuia,234200
122,0.683,0.873,-11.254,0.0362,0.000281,0.899,0.217,0.489,144.977,0Yg6AsL6uzrEiGuO7HSB7u,480320
123,0.757,0.84,-6.377,0.0735,5.75e-05,0.778,0.0551,0.712,142.005,7m3voFyQJ9lhOTAB5JIBAW,400693
124,0.595,0.836,-6.386,0.508,0.173,0.0732,0.105,0.255,170.048,2PIH8bp41FOQrg822jvnck,176471
125,0.745,0.911,-6.143,0.192,0.00171,0.355,0.14,0.121,138.784,6ES6AH2Vg96ArtEK6LCGaz,193997
126,0.763,0.955,0.482,0.0965,0.0285,0.000148,0.349,0.154,104.978,5ZnTIa9CN9uEgKjIEkpFA6,182962
127,0.501,0.949,-11.106,0.0864,0.0822,0.935,0.129,0.106,110.155,6cpOIIgk3nZ30imud87dGK,321882
128,0.727,0.537,-9.591,0.0721,0.00513,0.0147,0.105,0.375,151.19,75eutUYhj8uZYM3FnxULsS,143044
129,0.366,0.91,-5.828,0.119,0.128,0.841,0.343,0.44,92.522,73Bvoa5ldf6OKWZS30gjGd,308790
130,0.606,0.998,1.167,0.468,0.133,0.00118,0.0577,0.0686,179.962,1ZlU5QTAgQWfPt2vXUqO0g,260000
131,0.384,2e-05,-45.272,0.506,0.969,0.939,0.125,0.0,129.754,1JppKb6Em7CgtEBcjx0xt4,336246
132,0.145,0.256,-22.702,0.0392,0.952,0.959,0.0955,0.0543,138.581,0hX5RmR6yAjuHHC414n28y,865155
133,0.603,0.496,-8.555,0.0271,0.293,0.000921,0.0705,0.0564,126.985,0tlnLS1RyUOXKCtFI0yF5n,248882
134,0.31,0.509,-10.122,0.0331,0.00137,0.955,0.0981,0.223,99.267,1cdb4cAbn3JwK6eRexqSQp,224652
135,0.769,0.104,-36.34,0.931,0.97,0.025,0.523,0.786,112.376,3OifJkxye3rP9DFaHbmKFK,540000
136,0.548,0.322,-13.198,0.0266,0.8,0.301,0.0867,0.374,105.947,6xT6kVVEUumjAQtLVWooDh,165789
137,0.587,0.678,-8.651,0.0524,0.0319,0.16,0.116,0.429,169.947,3UtGz5qWgIv4jJNYGvAvdB,228840
138,0.525,0.788,-6.52,0.056,0.134,0.615,0.107,0.122,159.965,1WwTZ8SlKrOHxmvjduR4Hn,196621
139,0.467,0.401,-9.167,0.0274,0.852,0.886,0.129,0.366,138.05,6xGgtxLqEZRDYU6DhJ5x0Y,186196
140,0.462,0.0905,-17.383,0.0765,0.887,0.00919,0.242,0.0365,134.973,5YxjHev3EZ8zdchoyIq5Cu,216600
141,0.644,0.78,-5.372,0.126,0.0642,1.8e-06,0.451,0.825,83.94,2ufW8qoeh5qFqjqbJHlpin,175000
142,0.564,0.994,-5.734,0.0439,0.00974,0.927,0.0961,0.313,135.989,5TVxBg155MmcoImdMHXZzC,207867
143,0.134,0.107,-22.308,0.0374,0.991,0.967,0.123,0.0324,143.842,6cikNK29TJAKKZP8yf7ekP,461093
144,0.668,0.0505,-18.843,0.358,0.807,0.0,0.107,0.598,148.649,00OMaIm4VEsUcXad5Pf1Qe,109507
145,0.356,0.167,-20.372,0.0398,0.891,0.0159,0.0755,0.504,96.105,0aHHuBMPmAw9G9D33px8q9,103055
146,0.579,0.334,-8.546,0.0497,0.762,0.0,0.0825,0.474,125.7,0Qz1xIXyxi0XqNU5Q87yX4,219363
147,0.145,0.0149,-31.216,0.0435,0.99,0.936,0.103,0.0378,139.829,1B2wWhKhxEplDFhlmYXpPI,231973
148,0.747,0.641,-4.502,0.0925,0.25,0.00107,0.106,0.453,100.028,7HdZY9UJTylIiNcSDFyUDc,186231
149,0.355,0.126,-20.291,0.068,0.965,0.3,0.102,0.366,174.755,7z0s2zFXnYl0TggM0Dhn0A,142309
150,0.422,0.442,-13.808,0.0372,0.919,0.947,0.0853,0.227,149.98,05rxVXtXiS8GyDX93ec1hv,184375
151,0.624,0.993,-5.523,0.0588,0.00448,0.768,0.181,0.134,121.934,5L4xR6U0VSgKexEj3S0kB7,379013
152,0.702,0.727,-5.242,0.0956,0.0198,0.0,0.144,0.962,99.133,4ZNToayOz5Fzuw1Snh8scl,21368
153,0.0787,0.0282,-29.025,0.0473,0.899,0.75,0.114,0.0381,69.889,72Qj5tYqqYCT303FQebTSl,288640
154,0.676,0.833,-5.093,0.0345,0.0589,0.553,0.0693,0.809,140.02,63UiYJT1XcsU3mIY5DMVTa,218827
155,0.452,0.592,-7.292,0.149,0.00214,0.0584,0.128,0.225,150.034,2wphMPsqLZDRgfiL9wyyBG,270400
156,0.525,0.805,-4.625,0.137,0.014,1.3e-06,0.236,0.384,119.785,2t5z06k2w9ghTfk1Z3qw4o,196371
157,0.437,0.682,1.43,0.0502,0.0236,1.19e-05,0.0839,0.215,80.994,6KOetnmUkJmqyXkw6jXXTM,150361
158,0.698,0.755,-5.312,0.404,0.0162,0.0,0.33,0.759,146.959,18Ks9kGu8LrcVoZP6M3CNK,213473
159,0.0826,0.0402,-18.211,0.0441,0.982,0.967,0.122,0.0375,168.919,2EDUeaWnptDpbyPL2Kpddx,63920
160,0.745,0.627,-6.29,0.227,0.213,1.27e-05,0.0922,0.628,115.01,41TTuxzWvvxCVsOij036P9,181773
161,0.757,0.502,-7.522,0.0909,0.0906,4.16e-06,0.126,0.399,139.998,4jdbP4Ue4QtGy5A40ri5F8,219690
162,0.734,0.665,-8.886,0.18,0.0798,0.00119,0.315,0.405,141.316,10F08n7jX6N3ydww3qGkIn,122553
163,0.818,0.397,-11.928,0.258,0.0686,5.31e-05,0.0923,0.527,129.954,1vzEysIXUdQ510fqPqFtVZ,186874
164,0.867,0.606,-5.124,0.0543,0.0784,0.0,0.567,0.901,121.031,6lwFOodKFZd0ro8bcIxlWg,222640
165,0.472,0.437,-8.517,0.0282,0.589,0.00165,0.147,0.301,118.719,5wFI9zj8zb9IEJTpit8yh2,305904
166,0.526,0.965,-4.807,0.0584,0.000109,0.783,0.0902,0.895,159.929,2K0jjDBeV0rq2mvRLAfnKM,324637
167,0.791,0.961,-3.973,0.254,0.0357,0.246,0.35,0.323,165.363,2sJ5iKbB6Jt4ya9bxqxMeY,270880
168,0.513,0.953,-0.889,0.0791,0.00346,0.0175,0.104,0.0375,194.869,17R2vAjUTBI8PSbkxI8mrq,216615
169,0.608,0.695,-7.828,0.0422,0.553,0.804,0.111,0.149,104.979,1HKTiYQh5eyBjPkoUB99SF,274286
170,0.643,0.866,-4.364,0.0752,0.00224,5.69e-06,0.218,0.391,149.887,2ljvO8ZpKFMT3HXwCjW4Yw,171813
171,0.526,0.249,-11.011,0.0299,0.331,0.0021,0.0684,0.194,95.488,6Yc385tstnIUpKxNdcLgDl,141960
172,0.839,0.362,-9.8,0.0454,0.652,0.762,0.0579,0.967,104.019,5uvc6CHTm6wbqhba5SSWwA,152885
173,0.613,0.0306,-16.896,0.297,0.917,0.0,0.0982,0.399,81.939,1fd5pc5qZBGjZlCUZ05qEF,282280
174,0.377,0.624,-7.128,0.111,0.0785,0.0,0.332,0.173,137.047,0Vpjt5Etzdtjvl6Xxph4wD,209725
175,0.0803,0.186,-16.566,0.0372,0.923,0.805,0.569,0.0968,71.899,74TDaNtYMrkfYnB3Ur5nsh,130339
176,0.681,0.829,-7.305,0.0626,0.0795,2.09e-06,0.327,0.814,119.975,4WoKuMjwJXuy9IqX6AH5JE,231960
177,0.411,0.738,-3.902,0.0662,0.483,0.00338,0.298,0.392,113.358,3wjMpxaZc4YFQaNuoj4w9Q,148385
178,0.638,0.49,-10.924,0.029,0.418,0.000164,0.132,0.489,135.057,5cMt4oV1AUS1JNomILulP4,142386
179,0.521,0.599,-5.351,0.0429,0.377,0.0,0.143,0.364,72.99,3ChBKNAqgQCH0iMNbgv5kD,248952
180,0.626,0.84,-4.591,0.0956,0.00126,2.45e-05,0.0534,0.894,180.029,3PoaLfprGA1ycel5cAOAyk,171893
181,0.612,0.84,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042,2V65y3PX4DkRhy1djlxd9p,212862
182,0.78,0.716,-6.404,0.1,0.0562,0.0142,0.0759,0.747,96.999,6FzZMJGhI5JA5nDVM87s5w,171700
183,0.653,0.791,-7.045,0.139,0.0188,0.0414,0.0755,0.279,169.999,3kufIN9MdyFniubkCf5t5S,211559
184,0.628,0.913,-3.562,0.0515,0.00502,0.828,0.386,0.344,137.017,2LvoLTGnFfuQp93zdnBTL1,313213
185,0.607,0.873,-8.336,0.0554,2.83e-05,0.815,0.119,0.708,141.004,3VUlQGrpS9cWPaX90FhjkD,300382
186,0.509,0.984,-3.841,0.0451,1.49e-05,0.935,0.0621,0.491,140.009,0ChvWY0uRIGvXfhqvv8jC1,396027
187,0.716,0.783,-12.876,0.0496,0.172,0.0346,0.0327,0.952,121.306,5sJiLlgQKBL81QCTOkoLB5,244773
188,0.556,0.316,-16.158,0.0354,0.616,0.272,0.124,0.032,105.022,28FwYInMHQYAZCZtX2rcWl,82753
189,0.654,0.885,-5.41,0.058,0.000918,0.667,0.373,0.674,107.494,4tjMjfL8cmYOIRRMFGZ8g7,305753
190,0.696,0.874,-3.318,0.0772,0.117,0.0,0.331,0.747,104.196,1mxTCArq9EhSg4QPGqhjhT,204800
191,0.754,0.819,-6.833,0.112,0.0684,0.0,0.345,0.818,142.137,5bGmuxShUba9maPswDnhCs,215800
192,0.491,0.73,-4.399,0.0432,0.039,0.0,0.112,0.461,87.098,6nIcGJK6Pj1ThzC6r8O8hA,239560
193,0.571,0.651,-6.26,0.0349,0.242,0.0,0.0938,0.374,121.202,5B8N5rPOmTVVGpuBMK2Vby,254400
194,0.148,0.167,-18.333,0.0407,0.751,0.723,0.109,0.0374,88.056,4KscmBsFFjcfnD3XbYIklO,162827
195,0.76,0.619,-7.931,0.136,0.00276,0.0,0.276,0.253,136.154,092rfWVlz3tFzGRIOlofm2,132973
196,0.0867,0.0144,-25.131,0.0422,0.966,0.981,0.112,0.118,70.886,4UF9cebB0ld7ZPeSBi71st,296280
197,0.727,0.427,-11.899,0.0428,0.393,1.92e-06,0.286,0.328,119.746,3EFrmoSO3DdWAqai0B9YRN,212093
198,0.652,0.966,-6.554,0.044,0.104,0.0,0.357,0.921,122.214,2AeelxeYAriGv9fHq1Fjsg,197187
199,0.547,0.325,-12.391,0.0438,0.379,0.0,0.181,0.208,99.826,5pososmSiYOlUQtHNg6IRz,152800
200,0.172,0.916,-8.935,0.0667,0.606,0.201,0.103,0.037,90.142,5FA0D48itnIrYd3aFWIc4G,318227
201,0.336,0.283,-11.947,0.0325,0.702,0.359,0.316,0.287,124.859,564NeGXUOvqDY7Hw1dfUIW,756720
202,0.142,0.431,-10.573,0.0355,0.108,0.0025,0.048,0.307,79.006,7bw8Bq5YKEaMOwZNjylyHT,385467
203,0.45,0.268,-15.611,0.032,0.947,0.758,0.519,0.116,111.438,5kpsqtyZTWyGFtr5bifMbt,277160
204,0.594,0.141,-27.943,0.503,0.946,0.0728,0.168,0.596,112.937,3Om3XApYJ8g6zCDYcyMF3V,27919
205,0.883,0.563,-7.052,0.284,0.318,2.92e-05,0.127,0.473,98.038,2lwrv8g1JbRlhhqYpPVnlE,176327
206,0.12,0.0384,-23.13,0.0425,0.98,0.768,0.104,0.0714,92.792,1sTlRQmceHgGpaR013sQeF,399000
207,0.484,0.879,-6.636,0.0799,0.00325,3.4e-06,0.118,0.14,104.991,4GaaE1P5f2GKQ1OsulZgqc,180571
208,0.804,0.823,-3.667,0.0745,0.0984,3.78e-06,0.246,0.489,124.062,5vIiGOCqhPwnQDZhWhewGU,152564
209,0.255,0.32,-19.821,0.0533,0.826,0.0219,0.261,0.302,87.301,3FrP4HVPTAZPDhDtClu5wX,45293
