,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
205,0.642,0.986,-2.77,0.0552,0.000325,0.862,0.38,0.0843,174.015,3rKS3KPEPqyljcHz53bEEP,253793
206,0.521,0.925,-3.859,0.0662,0.00988,0.433,0.127,0.0375,172.076,2zFfM79Htp9xbGg22LaB7U,218197
207,0.605,0.97,-2.459,0.0907,0.0428,0.605,0.215,0.407,172.054,5fpFRtmJRENCAWjNhALcYm,295814
208,0.689,0.842,-4.388,0.036,0.00404,0.914,0.369,0.427,129.982,3BuALud6C8Ez1JKrGlWOpy,226852
209,0.576,0.713,-3.439,0.0452,0.00218,0.593,0.0576,0.0615,174.003,01eICIUibRujJ6CnpSvZ2p,299655
210,0.512,0.911,-4.759,0.0477,0.00131,0.912,0.0756,0.0732,174.014,2iZRVRve1Hi7HLnsrauNSl,320575
211,0.61,0.879,-4.535,0.0438,0.00164,0.272,0.098,0.117,87.006,39unFHYcKCAy2AtG9yJ7TI,359984
212,0.42,0.97,-3.825,0.053,0.00209,0.863,0.177,0.245,173.98,4gAozcAJ1Kt9XMCPMkOrv4,196897
213,0.598,0.971,-2.286,0.0494,0.000293,0.867,0.0665,0.305,174.002,4EED1XHYfeFN8DNnlZRaCO,253993
214,0.594,0.921,-2.171,0.0568,7.85e-05,0.56,0.131,0.323,174.007,5Vmm1OuoguR26iTKNykQPU,290506
215,0.521,0.954,-3.618,0.068,0.000459,0.858,0.0897,0.0706,174.057,3weGF1RZ1hIGDyUFdqKpJD,309864
216,0.499,0.802,-5.595,0.043,0.0202,0.0855,0.0677,0.0488,174.014,2oGMcPLrSGany7XvA3Ze6l,341975
217,0.536,0.786,-3.718,0.0307,0.0315,1.96e-05,0.111,0.0386,86.999,4KqZo6zGnp8OEbaV2dEcBS,251553
218,0.661,0.823,-4.624,0.0661,0.00513,0.0337,0.222,0.26,86.998,10WAwQ7rvTTLpRxA2jCwPx,281579
219,0.577,0.903,-4.779,0.0889,0.000808,0.716,0.123,0.303,174.001,1xnmwK49iWZQJnCPD6Fnez,298131
220,0.538,0.723,-5.811,0.0413,0.000191,0.49,0.128,0.104,87.519,5hr7rWiBWaSAHSr6A3KHj8,300839
221,0.534,0.963,-3.328,0.0443,0.00353,0.79,0.078,0.07,87.503,10PuyDChQhG8aZmsbsCvJI,336826
222,0.347,0.953,-3.781,0.225,0.0872,0.000451,0.232,0.369,173.778,1P8R1RhRzd34vYratXLUVL,240290
223,0.61,0.909,-6.314,0.0774,0.00869,0.862,0.369,0.0665,175.016,5jH4rMly77CeGmqYmZL68m,269314
224,0.317,0.899,-4.027,0.0675,0.000658,0.0181,0.0848,0.0756,173.937,4qGUtY8o2BesmiMgZNPwX0,229166
225,0.612,0.981,-3.611,0.0888,0.000578,0.884,0.316,0.868,174.006,6s2HDlhNBTX1PMXqzLWvnu,278600
226,0.525,0.876,-4.405,0.0514,0.0148,0.181,0.119,0.0392,174.017,2vEWcHnZNQO3UKqTWWUePx,317379
227,0.412,0.887,-3.788,0.0333,0.000183,0.885,0.353,0.119,174.052,4tGjdwIUpjhYIqeoL0KEG4,358522
228,0.455,0.955,-2.78,0.059,9.73e-05,0.00212,0.033,0.416,173.956,3GPPPvdCUFEfEuuWp8gy46,253333
229,0.467,0.741,-4.992,0.0331,0.00259,0.422,0.0594,0.126,173.955,7hHrOCltbB3FM9nlxN1OzQ,273904
230,0.58,0.938,-4.944,0.04,2.11e-05,0.897,0.107,0.292,173.982,3yTALncfLKp3olqjZAm6mS,248476
231,0.473,0.951,-2.83,0.0496,7.46e-05,0.872,0.108,0.183,174.017,3t2VKRbdm8urf6McjW0mfo,275187
232,0.643,0.99,-3.053,0.0513,3.83e-05,0.895,0.241,0.41,174.036,1Pi4KVSRsvnPkKEjVWyaaJ,258780
233,0.601,0.86,-3.98,0.0527,0.00498,0.0663,0.0756,0.131,174.007,6aGSe9H3xUXNuOGqjNVyJA,294720
234,0.417,0.935,-2.199,0.0413,0.00508,0.952,0.261,0.142,174.027,2hJMN8lCygwx3VV67LkwBP,299866
235,0.495,0.831,-4.549,0.0375,0.00192,0.204,0.116,0.0792,173.979,3bUEMm9thjwVLXvR3sh7Gi,276062
236,0.582,0.913,-2.605,0.0611,0.000927,0.387,0.047,0.22,174.034,7d0X7eztPQTl7pnEjlpUkY,248476
237,0.4,0.852,-4.287,0.0348,0.00146,2.77e-05,0.105,0.552,174.01,6vON1FN7dSZ7Qg7I0LQmo3,289310
238,0.652,0.696,-5.639,0.0508,0.0478,0.79,0.134,0.0712,87.0,0Mw0VAU4JnxGuSqoagPu46,276062
239,0.527,0.838,-5.072,0.0497,0.162,0.923,0.0993,0.343,173.991,7wWFdbIubTSO7tSFYHrhYf,248476
240,0.653,0.591,-3.909,0.205,0.0244,0.000297,0.0951,0.173,86.037,6LII7UodGddMlrj7LSTl3y,274884
241,0.489,0.922,-4.326,0.0491,0.000279,0.933,0.104,0.055,173.988,1wsjQUv1AeQfIWwmOWAaCl,337568
242,0.461,0.819,-3.742,0.0317,0.00119,0.18,0.112,0.172,174.012,087cCCXpfcn8ChAssj7aMh,299252
243,0.399,0.972,-2.078,0.0468,0.00135,0.913,0.132,0.086,173.978,2rVKvFw2u9VbKjzn8Kf9OZ,255172
244,0.537,0.906,-1.167,0.0651,0.133,0.0187,0.319,0.504,173.898,507UUx311ghfFTMSuHUeyS,215172
245,0.44,0.969,-2.718,0.0398,0.00224,0.00299,0.362,0.623,173.962,5jTanOaDoi0f30VQmwXanb,271874
246,0.662,0.787,-3.735,0.0773,0.0014,0.752,0.0925,0.147,173.969,77VtotY5X2jt4SKVbNBZ0d,290345
247,0.661,0.87,-5.845,0.0451,0.00213,0.576,0.145,0.255,87.014,5YlCSaUFD4rRyB0eVOHw26,303197
248,0.435,0.968,-4.264,0.031,0.325,0.947,0.0719,0.0963,175.031,0trKnYX92G7mb2k8S1Sxgg,283937
249,0.642,0.961,-2.196,0.034,0.0425,0.8,0.181,0.525,87.006,20kLLKfqu075ZnxxrpK9St,183197
250,0.574,0.855,-6.686,0.0506,0.0267,0.924,0.236,0.166,173.991,7LTUOXXs3REXnW0o5zn5Mq,320772
251,0.65,0.858,-6.7,0.053,0.00577,0.905,0.176,0.668,174.107,4IIGFe0nYUSphQE7lMdCfz,315136
252,0.45,0.856,-3.081,0.0734,0.000385,1.21e-05,0.604,0.361,174.096,59OZiGqFfWmry6o9pTx8i8,220733
253,0.452,0.91,-4.416,0.0392,0.0491,0.212,0.131,0.08,174.016,6wS2SpK8DRpbebxyTTvTaP,210639
254,0.458,0.797,-4.15,0.0429,0.00105,0.928,0.219,0.0333,173.989,4hMNozq6Szg8f3yBqYPJ4M,260690
255,0.405,0.894,-4.722,0.0516,0.0118,0.906,0.128,0.0323,171.98,4pqrqiABVAL7Ab6BzpBoDj,256744
256,0.403,0.939,-1.673,0.21,0.000295,0.00545,0.275,0.0747,175.128,5mk5IUHKpdL0MBr6IY69hV,309950
257,0.472,0.777,-4.908,0.0333,0.00095,0.948,0.104,0.0333,86.995,2wQgvxS6lTE7vBy9JyKqyH,228276
258,0.62,0.869,-4.018,0.171,0.0175,0.0011,0.122,0.812,175.052,4RRU6eTNJvr1AAW884GUVk,274486
259,0.352,0.837,-4.571,0.031,0.0279,0.37,0.197,0.0484,174.01,0m5mx0UohiTZ9EZP9jbUhq,248308
260,0.541,0.913,-5.631,0.119,0.000157,0.812,0.112,0.0388,173.976,5ZP3tvQYzKGcwJmiWOKXvy,309166
261,0.434,0.94,-3.772,0.0378,0.00157,0.93,0.107,0.0765,174.993,0EleflrfIYRxY0LVhn5gZU,301914
262,0.434,0.826,-4.904,0.0328,0.000978,0.00185,0.105,0.671,173.963,2guxWFYI6yLeyoqS8XEhPk,253993
263,0.472,0.945,-3.137,0.0442,5.49e-05,0.835,0.226,0.0361,174.038,1clLnc90WXEhDam7V12Iqw,314644
264,0.7,0.707,-5.493,0.0647,0.00669,0.923,0.0846,0.0744,175.026,5BTzkmoEz9FvP2A45AzyQK,318371
265,0.346,0.986,-1.364,0.0827,0.000224,0.866,0.32,0.0375,88.984,2trapwNhYySrP4XLNaBGT6,327150
266,0.37,0.925,-3.935,0.0436,0.000716,0.000302,0.142,0.119,174.998,5D7pD5fOlgvT9U9VmGVzEm,273829
267,0.496,0.873,-3.544,0.0745,0.00709,0.686,0.396,0.27,174.046,1LBxrVY3iBHUsG2qNdcNI6,297809
268,0.383,0.926,-5.454,0.0364,0.0175,0.916,0.142,0.263,174.09,4E98yElLchvynnfZQ69hfg,367053
269,0.42,0.937,-5.324,0.0537,0.00139,0.884,0.0788,0.0367,173.978,78KdEG5vyHp5gC4f17EozM,370754
270,0.53,0.904,-5.842,0.0484,0.000675,0.545,0.161,0.219,171.934,7FuOJwoa9XIwuJkLR8UNEN,340557
271,0.46,0.821,-2.357,0.0651,0.0145,0.641,0.0964,0.0397,174.027,0vqwXiMQbWSWNzE0UVR4gj,276062
272,0.536,0.944,-4.582,0.0454,0.0173,0.448,0.0479,0.761,174.015,02NqmmAvb0dcBTAsHNM7QE,291335
273,0.429,0.746,-5.844,0.0478,0.0469,0.00768,0.106,0.488,174.002,67PViHewN1bqGK5pzMR0T9,245717
274,0.446,0.953,-4.19,0.0927,0.000432,0.0369,0.184,0.267,173.977,3JepjMrYkQcsEEI8JZWRt8,253993
275,0.46,0.907,-2.75,0.0541,0.000996,0.0793,0.0867,0.44,173.96,4JNReZP4npX6YoGG1NZKgH,201838
276,0.367,0.893,-4.997,0.0339,0.000823,0.188,0.137,0.169,174.073,3OfTUInqLligSNuiqUQtnE,274575
277,0.511,0.896,-4.199,0.0524,0.000385,0.61,0.0889,0.0369,174.02,0jWPm482xs7mfrErKk5z9w,248774
278,0.424,0.947,-3.473,0.0545,0.0115,0.00339,0.385,0.0893,173.982,3U8u8fTxSyhigXkx3UdbYc,295372
279,0.44,0.957,-3.131,0.072,0.00154,0.316,0.308,0.336,173.953,2BIsxQDZthganbYVhTAxqC,256558
280,0.517,0.933,-4.007,0.0469,0.00967,0.000309,0.254,0.0528,174.072,1ksurN1ARNOy7Z0TwqItsx,236885
281,0.389,0.989,-3.145,0.101,0.0155,0.0124,0.217,0.264,174.064,7L7XBOnAHFTPHAqa30Ah28,229776
282,0.463,0.882,-5.12,0.0528,0.000204,0.405,0.11,0.0383,174.023,2d0YvlN6w2i06ZYGv5dsr9,356560
283,0.445,0.842,-4.783,0.0458,0.00211,0.0853,0.0592,0.115,175.045,5iEe6bgBoroqqn1D5J8MmV,344336
284,0.449,0.922,-3.93,0.0395,0.0134,0.393,0.174,0.244,173.991,4w5KCU6ktSQTZJtDbOFj9C,265458
285,0.427,0.851,-3.835,0.039,0.0202,0.877,0.122,0.0974,174.03,0jhj7HMgr1xYYhMaweKISA,320200
286,0.492,0.861,-5.438,0.0412,0.0191,0.00236,0.126,0.276,173.988,3FA9g1rabwenvZiYmKSnOd,253716
287,0.349,0.921,-5.098,0.039,0.000698,0.526,0.284,0.0373,173.955,17SFVG5gLkNDmjli5EItAD,344047
288,0.378,0.955,-3.808,0.0727,0.00434,0.224,0.202,0.13,173.991,0BzvfNEFY9D7ruOLLx4XHh,273303
289,0.5,0.979,-2.563,0.0684,0.119,0.0147,0.247,0.384,174.021,0FNGkQW3sWuOioQH8nUIos,275862
290,0.434,0.901,-3.594,0.0315,0.000735,0.0173,0.101,0.173,173.874,0rD1A6bSR0tCITclB3bmxw,316522
291,0.643,0.857,-2.476,0.0553,0.00151,0.694,0.337,0.103,86.929,7eIHyaqwKZxbL5MmBDvGeh,237241
292,0.546,0.882,-4.61,0.0437,0.123,0.0099,0.15,0.0368,174.02,56dT0YGhoIOcHXlLkCIrjH,207097
293,0.461,0.739,-5.628,0.0367,0.00139,0.00198,0.45,0.0395,174.017,3z7Falo7M5BktVTViBaHbd,212414
294,0.483,0.904,-3.67,0.041,0.00437,0.892,0.083,0.234,173.997,7kRCnkK3efum0hjYHjP988,287097
295,0.559,0.967,-2.233,0.0567,0.000611,0.909,0.259,0.129,173.977,09BvPaEs18lxHuY5VBJFgk,313707
296,0.486,0.771,-3.033,0.0644,0.00576,1.77e-05,0.122,0.512,173.962,1jBcJCBOn8sHBTw2Qk9Jsk,221500
297,0.6,0.961,-3.556,0.0706,0.139,0.000169,0.0805,0.135,173.946,4ruVlyPVVwzH1z5E72A4Ry,277193
298,0.45,0.979,-4.784,0.0398,0.000103,0.918,0.182,0.148,173.984,10UywSzkb1AeCDme3V6jlF,293046
299,0.493,0.897,-4.327,0.0511,0.00961,0.933,0.0939,0.145,174.976,1guNLMka9sgMfhmMUCQJb4,381494
300,0.497,0.89,-3.514,0.0356,0.00532,0.000139,0.0951,0.225,174.974,5dFbZDu5NojxLxtWy5I0e0,227614
301,0.432,0.923,-4.014,0.0377,0.00452,0.0534,0.217,0.155,174.01,6KZXPTx6yXw6uQQ0d4fcvI,247097
302,0.554,0.951,-4.217,0.0471,0.00657,0.935,0.0427,0.11,174.999,6Ra5C1KmKpqk5D062PUwby,313845
303,0.587,0.83,-4.245,0.0443,0.00235,0.53,0.119,0.4,173.985,2dr84zjs4ScVjDozSl4592,317155
304,0.64,0.728,-4.71,0.083,0.0556,0.765,0.0891,0.173,174.034,5luxB5hJth3zXLNNHl2KJZ,384255
305,0.604,0.709,-1.94,0.0449,0.0214,0.362,0.107,0.0723,172.01,6nGWgxbKjV0vZThq18tDtA,252565
306,0.413,0.879,-4.934,0.0747,0.000132,0.0,0.384,0.59,167.94,0udIZ5gNmUHGrzaadmP4Wm,241159
307,0.503,0.905,-5.856,0.0522,0.179,0.846,0.116,0.1,173.921,55fdZfU7PwSSYSGbU6UVke,344293
308,0.357,0.868,-3.779,0.108,0.000916,0.581,0.153,0.0343,175.973,3QLT1k8X0xFd29dz2X6r3A,350510
309,0.399,0.82,-3.857,0.0496,0.00869,0.202,0.101,0.144,172.029,0wPLbWKw3pyzaLf1i9yq1X,341613
310,0.517,0.952,-2.484,0.042,0.0051,0.804,0.267,0.143,174.034,3F7fvCqnP7DyPIxYvGycb8,343670
311,0.402,0.923,-1.295,0.0502,0.000213,0.0248,0.313,0.562,178.188,1Pn8GToNNzAUyswBmWkBGf,325780
312,0.422,0.953,-1.775,0.144,0.0329,0.892,0.0941,0.0542,174.023,0FFZeHdXWLzdlTjqQ8VcB5,320410
313,0.462,0.826,-5.495,0.0374,0.0291,0.215,0.168,0.257,173.977,3dYB2nRtxxLobsgWUcXOyJ,303541
314,0.71,0.818,-4.933,0.0896,0.0605,0.0586,0.659,0.428,87.044,1Fwob4jT9kS79WdCn4pASS,222269
315,0.356,0.958,-3.76,0.0752,0.000403,0.00236,0.121,0.0664,174.068,00YpEQ74CxEjYzC8g5IldQ,262269
316,0.424,0.954,-4.598,0.0437,0.00209,0.214,0.0733,0.387,173.982,5SHVGJ1lIMGRNPCbZLdFGw,252083
317,0.546,0.852,-5.293,0.0506,0.0163,0.919,0.0641,0.0909,174.018,73WKUbd16PxQJJFJ2WSeLb,365708
318,0.51,0.967,-0.906,0.127,0.00212,0.315,0.138,0.126,174.043,2MIXE7VHGkicxlCDNuWC0H,340629
319,0.369,0.977,-0.839,0.0351,0.000159,0.866,0.233,0.371,174.939,5sBogbf38h8JatEmM0HGP7,270980
320,0.441,0.817,-4.954,0.044,0.0407,0.000744,0.144,0.187,173.977,5ZPnrdEPT1Y2ttQdV44xAd,205886
321,0.492,0.973,-1.19,0.0571,0.0351,0.0167,0.391,0.14,174.03,0X9JtSp7JDTfFE65lCbIxX,327086
322,0.606,0.863,-2.801,0.107,0.0343,0.416,0.0805,0.78,175.024,3Q2R9j6xZfPOxre6vvFurZ,244114
323,0.284,0.978,-0.619,0.105,0.0028,0.837,0.377,0.472,174.053,5DeQokk84S75WuTcT5NWZO,293743
324,0.456,0.88,-2.057,0.0331,0.000687,0.899,0.144,0.0451,174.99,1oxLvG2LhyDKa9hSPCYQd1,358629
325,0.491,0.76,-4.009,0.0409,0.00281,0.491,0.121,0.0334,87.481,65Ug1U9PK5Eqm5fzmJcXaZ,307200
326,0.443,0.97,-1.591,0.0469,0.0116,0.016,0.121,0.161,173.85,7yahqANoaeBiBRlMZQacCN,286726
327,0.5,0.871,-3.924,0.0553,0.000565,0.114,0.327,0.357,87.509,5HQTZbMOzO7LWmopuf4hVm,276000
328,0.505,0.724,-5.118,0.0497,0.0215,0.664,0.267,0.0439,174.02,5pMHruc8MOFAhK6ILZAUpo,294789
329,0.743,0.73,-5.78,0.0893,0.0381,0.109,0.0733,0.166,174.016,69DUMRq8f2GBnpun9BZuOK,268830
330,0.363,0.986,-4.754,0.0676,0.0144,0.864,0.326,0.668,174.017,74LtFXVzkkh69fLOWAmgib,226993
331,0.343,0.905,-3.724,0.0382,0.000416,0.875,0.0792,0.0683,173.969,7ECtM7V5Yp5AmC61Abzsx3,301487
332,0.372,0.902,-2.188,0.0761,0.00151,0.0508,0.0992,0.0552,173.929,2DOsq2dfLJ6p2dTcSZYNda,224138
333,0.499,0.801,-4.491,0.0564,0.0275,0.675,0.0839,0.0615,87.027,3eZPV4hxALhWeC6zfCjN8U,382494
334,0.457,0.926,-3.259,0.0403,0.00556,0.000167,0.243,0.15,174.032,6LmNEPZWhYAyz9jZHaW3sj,247135
335,0.445,0.933,-4.15,0.133,0.0127,0.589,0.057,0.0368,174.043,3lpxSnyJPpLD6sceE53Tga,309310
336,0.392,0.875,-7.239,0.129,0.00887,0.568,0.0725,0.0377,173.921,7CXq4cSczLNBq2Ib98GsSo,273238
337,0.528,0.908,-5.532,0.0517,0.00177,0.88,0.107,0.04,174.001,54axP6reiZftGat2XHMQBG,330444
338,0.524,0.902,-4.031,0.0638,0.000217,0.00624,0.0532,0.144,174.035,37VKX2cOZB0BWgBCnaOocM,381988
339,0.417,0.951,-3.167,0.0422,0.00309,0.00257,0.0799,0.191,174.058,0n3UFoVyIy5ude3HA5HsPX,387801
340,0.583,0.921,-4.3,0.0909,0.000157,0.821,0.151,0.252,174.021,1uKiI90VXJ4Si3etLeL5ex,314823
341,0.609,0.936,-4.177,0.112,0.00884,0.697,0.338,0.0388,173.977,7h6FTBOGm7swM8uNHXkid6,267786
342,0.536,0.765,-7.641,0.0488,0.00458,0.888,0.0926,0.0943,172.02,5phiq0gDnBkj2eaZsQjSn0,335099
343,0.526,0.721,-4.949,0.0473,0.000131,0.68,0.523,0.0391,174.013,127aqxxcgkB1g7txbpeD7y,272200
344,0.635,0.937,-3.824,0.0607,5.14e-05,0.895,0.668,0.102,174.997,5WhcR8WcHVAjZJaZZVs5YA,340314
345,0.439,0.967,-4.132,0.0516,0.00741,0.706,0.0449,0.0387,174.023,5FhxWRSRh4Fk00WMdGZwoD,314683
346,0.658,0.733,-8.628,0.0573,0.0182,0.879,0.0863,0.123,87.508,6hnKYVMssf6IAWOyYlxlEY,332566
347,0.518,0.767,-4.719,0.0359,0.00519,2.13e-05,0.21,0.0398,86.937,5ecXyXG9tIRVLhjQ3DYRcg,275598
348,0.339,0.795,-5.389,0.034,0.03,0.2,0.0805,0.0354,86.917,2X15ZkoO5lzbRJqEnRbGFc,282955
349,0.502,0.881,-4.575,0.0426,0.000184,0.892,0.112,0.0788,173.969,0SXbcnXmLb2H6bT8AOwjYv,282434
350,0.629,0.894,-3.249,0.0593,0.0011,0.828,0.0883,0.17,174.089,0lJV9AjQcXyDyXJQd12RXY,281583
351,0.558,0.772,-5.039,0.0397,0.00494,0.925,0.108,0.11,87.494,2irSVna9N44sppaNz4s7uY,298069
352,0.552,0.984,-3.07,0.0539,0.00267,0.849,0.0651,0.148,174.041,46ylAZqueUkISvkvfxSFlt,358821
353,0.496,0.873,-3.544,0.0745,0.00709,0.686,0.396,0.27,174.046,5N29ih9ybP41mcrBtpwWsE,297809
354,0.381,0.946,-3.95,0.0427,0.00555,0.000359,0.123,0.182,172.038,7cKn6tx56jSN39mUooLlfc,209506
355,0.576,0.896,-3.747,0.0456,0.0161,0.688,0.076,0.0582,173.941,1qrYuLnY0miRJIz7CvlJoY,272328
356,0.179,0.8,-5.245,0.0562,0.00146,0.304,0.118,0.0747,174.045,432QNdBXBTQhtuUhO3pjiT,298131
357,0.408,0.933,-4.655,0.101,0.0348,0.00181,0.393,0.435,173.976,19420zzjfPSzZMI88K6zKK,249577
358,0.561,0.783,-7.581,0.127,0.0129,0.589,0.304,0.123,174.981,3mDtiNJbHaaAyiLtfC9wDx,292371
359,0.456,0.902,-3.116,0.0454,0.0316,0.0967,0.108,0.144,174.047,6cVCeCH5CP6kr8N0ohXvx5,215183
360,0.649,0.704,-6.745,0.0447,0.00427,0.896,0.11,0.135,87.001,4bzXR2cgqfLaNJ4B41gRFR,292129
361,0.506,0.942,-4.289,0.082,0.0171,0.0533,0.141,0.366,173.983,7BSjPM1NVq8kRB1HuziVvR,218131
362,0.526,0.783,-3.681,0.0376,0.00499,0.0,0.136,0.138,173.972,3y1fEFFHFv79OYeCbzc774,202692
363,0.414,0.889,-2.147,0.0507,0.00191,0.0191,0.112,0.14,174.042,7Hqhc4lII1Whwu9JCNeUF0,271544
364,0.483,0.966,-1.142,0.0501,0.000652,0.012,0.417,0.442,173.991,2rnDPE04mBt78lfmp9JNDP,287241
365,0.588,0.702,-4.583,0.0528,0.0671,0.725,0.0767,0.182,174.024,1WwWPHuh56iUnc9m9SvyXj,242759
366,0.562,0.796,-4.866,0.0481,0.00355,0.121,0.111,0.0817,173.995,517IXMUAIX3VMpwqpbLQ7O,269271
367,0.466,0.951,-4.217,0.0813,0.00745,0.00624,0.115,0.164,174.096,11ykyOH7FJWqreBGIu6pr1,226407
368,0.349,0.909,-4.149,0.0657,0.00627,0.000152,0.151,0.265,173.9,5sFlRkhDNJhJEKDzwbJOaS,267786
369,0.427,0.919,-5.362,0.0649,0.00428,0.00646,0.34,0.179,174.922,1b0ovdlPyYmSI1Ir5CAbB4,271743
370,0.467,0.96,-4.931,0.0494,0.00233,0.409,0.0797,0.0949,174.031,0BUkaf5HBL1Pu5jfXTTDR0,226407
371,0.35,0.907,-4.583,0.0561,0.0032,0.57,0.15,0.157,173.941,1aG3avjuYpkhgCw6sOIbHe,267786
372,0.425,0.901,-6.615,0.0485,0.00221,0.327,0.342,0.155,175.017,2mGa3SrK2YSCjaaWyBwfi2,271743
373,0.543,0.931,-4.39,0.15,0.00358,0.00131,0.0617,0.186,174.044,3rk9eJ4gckzQCe2vG2gkMW,262269
374,0.436,0.916,-3.103,0.0447,0.00322,0.0048,0.175,0.236,174.025,34lJDVCt9bhVCZPA6n5I6y,309021
375,0.522,0.867,-3.153,0.0336,0.0205,0.00301,0.074,0.18,174.06,2traZ4QeR5kIacSNQKkQT4,257872
376,0.36,0.904,-4.409,0.072,0.000945,0.00715,0.131,0.241,174.102,6KVPjrVlzLOjb3WlplK9uU,259510
377,0.434,0.917,-4.522,0.0375,0.00782,0.61,0.0803,0.115,173.995,6Zqh2E8r1HE4AQosziwa6y,297931
378,0.549,0.917,-5.223,0.0716,0.000728,0.677,0.0622,0.251,174.001,2EMYG8c4BtsW6pXzE6CoNW,262269
379,0.506,0.888,-3.636,0.0371,0.000636,0.909,0.0706,0.0657,174.019,6QCj0QQ3nRNZe6LUTP2sOw,257100
380,0.41,0.899,-5.268,0.0412,0.000386,0.905,0.131,0.215,174.095,5N5ZowfY2Ko5QmcoOxsHDS,259510
381,0.403,0.952,-5.465,0.0392,0.00692,0.922,0.0764,0.128,173.995,3H29vbgaQcxA2BhsRKylNV,299102
382,0.462,0.931,-3.287,0.0803,0.118,0.243,0.0933,0.331,172.034,0blW8IbR5b6SHojx2wFH1D,269431
383,0.534,0.911,-1.861,0.0501,0.258,0.000145,0.141,0.403,175.025,7mWWFlq345YC5DKF4KFqfP,200470
384,0.477,0.897,-3.787,0.0586,0.0405,0.864,0.109,0.289,172.106,4Sm1efYg4E208KSLR3s2MV,269814
385,0.461,0.911,-2.114,0.0549,0.00281,0.898,0.122,0.207,175.0,5IvXe0ggzVOPUWFMKwbbt2,198005
386,0.516,0.909,-3.797,0.0438,0.00174,0.0403,0.0722,0.685,174.021,6kn4vk4SuJRaCTrlusSLCU,231924
387,0.327,0.921,-3.877,0.0375,5.33e-05,0.168,0.336,0.201,174.022,71umWSaflM1u7QzGali6O4,270545
388,0.487,0.846,-3.997,0.0402,0.000284,0.799,0.0439,0.645,174.005,3rmaNB6XPTzYgHsh0a1Klm,231924
389,0.316,0.915,-4.823,0.0394,6.99e-05,0.787,0.301,0.108,173.918,0lPYCEkFl6JFbrZ9hvOnYa,273820
390,0.553,0.737,-8.681,0.0504,0.027,0.0647,0.251,0.309,174.001,3f5jvG2VW6ejtKywnRUHwd,232414
391,0.547,0.612,-7.428,0.0338,0.00167,0.489,0.112,0.0982,86.991,1heemNbaK6TASzaCzgbG64,203054
392,0.552,0.709,-8.08,0.0376,0.0416,1.11e-05,0.142,0.393,139.988,31ZCU4gQx6hUo0dsYJwDYZ,213187
393,0.603,0.626,-5.955,0.114,0.228,0.17,0.152,0.0808,171.961,7jk39nc0yNVVlcAgDaU5ib,314302
394,0.423,0.942,-3.353,0.0459,0.00766,0.775,0.325,0.251,174.893,4zGR5STPmZ3yYSv8qlWCjt,224938
395,0.436,0.957,-2.157,0.0744,0.000397,0.0833,0.0746,0.0602,171.97,2ShDglzF7zx2N0MYxBocOC,199535
396,0.305,0.943,-3.127,0.0407,0.000847,0.0241,0.891,0.0784,86.886,4KmtG8oLmlpxH9bLEcOyNb,328276
397,0.581,0.927,-3.567,0.0804,0.0246,0.0582,0.119,0.216,174.002,6cpYuCXUuOGXLdJyrITn1C,282759
398,0.495,0.884,-4.112,0.0346,0.0465,0.000578,0.106,0.171,174.043,63nk2rwXEaunyygcP363Pj,232069
399,0.494,0.874,-2.801,0.0504,0.00215,0.00152,0.0886,0.221,174.027,1ZbxcyBcUvkdCwBMLVnWhL,259310
400,0.573,0.755,-5.549,0.0648,0.0302,0.000317,0.441,0.154,171.952,4balB4R4CuMhiOtXjNudwl,274884
401,0.573,0.921,-2.289,0.0486,0.00213,0.568,0.119,0.176,174.028,5ORzIm1gA9jaPVO8cPIpad,297931
402,0.386,0.918,-3.214,0.0346,0.000202,0.325,0.183,0.159,174.007,6QF3toFeRullSvkiF5Yoqr,313598
403,0.497,0.905,-3.934,0.0485,0.267,0.481,0.17,0.0989,174.004,4F5aJvt6C45JU7HMvsvjdT,316246
404,0.425,0.966,-2.708,0.041,0.00448,0.704,0.093,0.168,173.999,6MwJua8XybVQFYjGMri6oC,344828
405,0.492,0.96,-1.981,0.0342,0.00011,0.891,0.0964,0.0385,130.5,6hxa6m7Z7J2yKDDoz90ecM,292759
406,0.466,0.947,-3.181,0.0414,0.00153,0.898,0.0925,0.0922,174.031,7BlSqducEi1ftQQgbxBOJf,344828
407,0.411,0.836,-13.27,0.0468,0.0549,0.958,0.0855,0.275,172.019,2XRVX8Gs5t3ofmMqyF9pqv,260825
408,0.435,0.847,-3.875,0.0579,0.0202,2.59e-05,0.0891,0.598,172.064,0AQAdESuhbfV2ldTpO2MYF,209040
409,0.542,0.847,-3.026,0.0338,0.00908,0.867,0.063,0.149,173.983,5ls1DRERhBZhAxWbYsZ6vR,254152
410,0.546,0.805,-3.946,0.037,0.00938,0.833,0.137,0.0767,87.509,1GmoVpJKQunmefUmxNKUwu,294861
411,0.55,0.892,-2.425,0.0696,0.143,0.0173,0.0983,0.448,173.96,4ta0Ftqj8AOV44COrAkSyh,229332
412,0.592,0.954,-2.4,0.0511,0.303,0.0507,0.161,0.425,174.005,7MqfMzm7qThdESCqtzy3Bj,382686
413,0.452,0.93,-2.936,0.0769,0.0825,0.000123,0.249,0.304,174.143,3qeRBQKXfgcK0H95OlrwXs,217254
