,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
25,0.45,0.914,-0.513,0.0376,0.0121,0.000402,0.121,0.424,174.087,2PkJD0EZfKpODl8A2GXf4W,220711
26,0.385,0.975,0.206,0.0904,0.000145,0.0316,0.431,0.38,173.988,3MX0TGUzniV9GiEVEcjNqB,216638
27,0.559,0.884,-2.864,0.421,0.0203,0.00677,0.378,0.607,175.203,0E0kfeUYrxB9mlv5vOSKU7,274286
28,0.411,0.959,-2.467,0.0459,0.0316,0.000595,0.131,0.391,173.887,5DdPAQH9jtmsQcaT9TMGA9,226207
29,0.443,0.97,-1.591,0.0469,0.0116,0.016,0.121,0.161,173.85,7yahqANoaeBiBRlMZQacCN,286726
30,0.605,0.721,-6.682,0.0456,0.000573,0.000663,0.261,0.345,175.028,7C4yuzlcnqsYotdcdJ8fi1,213950
31,0.64,0.691,-4.995,0.0817,0.0085,0.0914,0.12,0.0734,174.949,0bhRroouFZ25OrNUcnKTMS,296229
32,0.426,0.983,-3.553,0.0533,0.000999,0.924,0.0883,0.125,174.0,4kklIhrMIXAKvgQrKPVWoN,243000
33,0.384,0.963,-2.475,0.0483,0.00289,0.809,0.128,0.183,174.035,5Ik9FXDWqdQebsQ6LVlZpz,275862
34,0.474,0.951,-3.0,0.0701,0.000303,0.57,0.672,0.0775,174.119,6M9L1sPBHbVMpEYV8hYiGU,237381
35,0.481,0.87,-4.521,0.0362,0.00105,0.00634,0.304,0.0948,173.929,6LAC27g94jvgqpmK2EZ3dm,228645
36,0.458,0.981,-1.65,0.0517,0.0573,0.0386,0.172,0.142,173.882,6eVu4lMmOK0JF3Fk07he44,209549
37,0.435,0.847,-3.875,0.0579,0.0202,2.59e-05,0.0891,0.598,172.064,0AQAdESuhbfV2ldTpO2MYF,209040
38,0.602,0.978,-2.53,0.127,0.0739,0.721,0.383,0.543,86.991,1E7qIumIv72LydoAlxc9Kd,231822
39,0.429,0.974,-3.366,0.0724,7.35e-05,0.0982,0.504,0.0796,173.923,2n6jLm27Bi1KVHWw25E1q9,251911
40,0.366,0.929,-1.175,0.121,0.0321,6.08e-05,0.122,0.183,173.941,25ayUbG54mlR9RRdq7U49o,314483
41,0.592,0.933,-2.579,0.119,0.00176,0.0711,0.269,0.276,173.995,7mOAczJuAKDBSiHNTNW5Q5,250349
42,0.443,0.868,-4.573,0.0369,0.00154,0.00173,0.0799,0.0918,173.936,1Lqco93mJOui3cb9MWpT9m,249828
43,0.713,0.897,-2.938,0.17,0.0365,0.593,0.426,0.666,172.022,37tWPZAM7MJwB3l4bbuLG8,286059
44,0.579,0.956,-4.057,0.0434,4.72e-05,0.413,0.129,0.0391,174.027,4M2FLzG2Vtmc85ZHYdwoIv,226207
45,0.454,0.837,-3.686,0.0302,0.00358,0.00702,0.0373,0.208,174.023,5wp6dhW0dCOO0TG4MGCIPT,206617
46,0.446,0.775,-4.923,0.0327,0.014,0.708,0.077,0.0361,86.979,68xHBNPekcpaxuEkSyeLny,237787
47,0.409,0.876,-4.612,0.0459,0.072,0.118,0.225,0.0707,86.929,3GG6X47vnwgtMxejiMjOFK,285394
48,0.496,0.949,-2.841,0.061,0.000227,0.736,0.184,0.07,174.026,5QmFlzvXFc75GuAVrXuVLI,298621
49,0.478,0.87,-3.907,0.0397,0.342,2.9e-06,0.056,0.412,164.92,40TkCcQx7xkWkfITzb4VRW,183277
50,0.492,0.983,-3.134,0.102,0.000753,0.00367,0.716,0.804,175.006,1MKUYM2oiCX4AtyuEocHBe,230984
51,0.548,0.92,-0.81,0.0647,6.75e-05,0.877,0.0592,0.358,173.993,6yZyQ2sDmelY3C6KesOYYL,226207
52,0.514,0.978,-2.24,0.181,0.00299,0.897,0.239,0.213,175.066,5SxGuKMEotBeKpHXTWlFZD,207771
53,0.567,0.688,-3.524,0.0382,0.00273,0.103,0.109,0.313,173.988,6Ajfg6IOfQRgemqaTt3w0b,242759
54,0.492,0.867,-4.423,0.0377,0.000966,0.0644,0.11,0.249,174.032,5Lsr7AauyHMlMNjQzWb0uH,281379
55,0.7,0.858,-2.927,0.379,0.135,0.000263,0.161,0.349,84.443,1Dr2GWTBgcSm29Xz6TMDvW,211953
56,0.419,0.917,-3.086,0.0436,0.00016,0.0394,0.103,0.0844,173.978,6hNphdzRIjNroU4fyFQGDS,250971
57,0.514,0.956,-0.846,0.0297,0.0363,0.0759,0.123,0.489,173.955,1bKLxdg9QOkwcOy3PYv7Fk,229138
58,0.496,0.976,-3.358,0.0684,0.314,0.00372,0.111,0.403,173.915,6RCj3fC9noAbICYFX6ieNY,202069
59,0.621,0.952,-4.957,0.0451,0.00849,0.848,0.268,0.375,174.045,5E5erLM9VXmi2kuW247jTb,287105
60,0.523,0.974,-0.742,0.0998,0.00115,0.00845,0.12,0.282,175.122,5p3NCS0PiNSqXapxAcuQqi,282514
61,0.498,0.963,-0.707,0.0659,0.000102,0.00782,0.127,0.165,175.003,4uuUmMthi2ccMIcZjm7JgG,333199
62,0.52,0.942,-2.033,0.0816,0.000114,0.0391,0.126,0.0873,173.991,3wdc5uaqzlG6BMINgk76io,287360
63,0.477,0.786,-5.374,0.0348,0.000166,0.00247,0.163,0.0997,171.943,2snSFuY3Kt6Wwrbw5YR31p,251190
64,0.504,0.965,-1.918,0.0526,0.000597,0.835,0.163,0.407,175.029,3wcaYt92DPhOlDr5P45VgL,323809
65,0.611,0.888,-0.737,0.0303,0.00377,0.273,0.242,0.0541,86.984,0pTPFRllyljfjmAXRhmmNl,275862
66,0.491,0.941,-2.893,0.0469,0.00052,0.000597,0.0289,0.202,174.943,6YultDhgOUR5bd8DNxdWXD,222774
67,0.496,0.913,-4.525,0.042,0.00122,0.0456,0.348,0.284,172.994,4l8pRrklNaqv7H1Tah1M5v,208447
68,0.431,0.922,-4.417,0.0504,0.0995,0.0118,0.173,0.0457,174.023,5LhrHqhTqu8cc7cTfKt5gS,252170
69,0.503,0.888,-4.522,0.0386,0.00269,0.0458,0.0733,0.589,173.057,5IfSQQzGijWKd7dbkbqHuN,229107
70,0.431,0.959,0.027,0.0609,0.00105,0.848,0.175,0.37,174.037,3zC1y2tkfVDFMDEA7lT2Fg,200086
71,0.46,0.857,-2.933,0.0365,0.000857,0.427,0.235,0.0581,173.028,2cLs0DaDWkecfY0Py9lRb8,234332
72,0.368,0.943,-3.707,0.0503,0.00019,0.32,0.133,0.11,174.006,0mqBXBoD2Ph1liAfzetIZH,286897
73,0.53,0.809,-5.827,0.0387,0.0205,0.000165,0.0847,0.0396,86.975,5XGuUQlWenKLtvTeQY3dvE,192586
74,0.506,0.929,-5.073,0.0438,0.000466,0.693,0.226,0.155,172.015,4EsFXXYwZYh4GD37aff1Db,213297
75,0.651,0.777,-4.004,0.114,0.03,0.741,0.177,0.0897,171.986,0DeJhfdDjLhtr8qdFqAncf,314886
76,0.643,0.845,-3.588,0.217,0.00861,0.662,0.227,0.29,172.188,2HqF0PjW90LwF0AUP4j3QO,267863
77,0.471,0.891,-3.047,0.0632,0.0264,2.97e-06,0.149,0.309,174.012,2rY8KKXTr9XOMn0IdpBBXm,190388
78,0.516,0.845,-4.691,0.0427,0.00511,8.82e-05,0.106,0.0731,85.999,2XTVCQI1LwJOiwKGA14co2,252744
79,0.393,0.981,-3.0,0.171,5.68e-05,0.867,0.102,0.0691,174.939,1LPcVBiNDLB3TljELa22jI,252400
80,0.626,0.91,-3.845,0.0828,0.0134,0.00339,0.0837,0.66,171.981,2q7kfK2s7o9L6UXY857PDc,251210
81,0.582,0.821,-4.304,0.0497,0.0354,0.121,0.083,0.0373,86.013,2jtlU6H5C9WFB0x72f6YGo,313562
82,0.403,0.939,-1.673,0.21,0.000295,0.00545,0.275,0.0747,175.128,5mk5IUHKpdL0MBr6IY69hV,309950
83,0.405,0.917,-3.03,0.0357,0.000173,0.115,0.132,0.194,174.045,3DEOsCKFcseZtobrpOH2J7,270340
84,0.595,0.847,-4.216,0.193,0.00393,0.635,0.148,0.322,104.995,5U8yCI4bgKk2qfGz2hJPU5,156085
85,0.644,0.972,-0.756,0.209,0.000846,0.56,0.0946,0.206,173.943,3qlnJxqARqYZdbjdqTC5KL,248276
86,0.387,0.851,-2.642,0.0377,0.00137,0.804,0.104,0.0525,173.995,4yRf28RTE920rNFkx4upln,246925
87,0.422,0.912,-4.098,0.0492,0.00333,0.402,0.157,0.125,173.9,6KWmpXuoruc9l68pAEEYL6,234828
88,0.623,0.86,-3.136,0.0481,0.00987,0.55,0.192,0.245,173.887,7hcQJDXEMJ1606e18ov4mh,256639
89,0.611,0.806,-4.216,0.042,0.194,1.84e-05,0.348,0.208,173.092,3VmYgQHzoC8q2tWdXAC0T4,273949
90,0.626,0.932,-3.8,0.16,0.0108,0.17,0.0643,0.582,116.6,1OB8oB04TWzFfFWahK76I7,202003
91,0.536,0.882,-4.581,0.0374,0.00248,0.0046,0.321,0.0665,87.008,68IobwPw3ozbnp2tNjuh9j,296951
92,0.488,0.876,-3.191,0.186,0.00242,3.45e-05,0.295,0.0586,174.039,2AM9WtRMloKC0k4dl4Uvg7,192414
93,0.56,0.957,-2.589,0.0499,0.00339,0.0244,0.491,0.558,174.036,18iFN3VoOZzULEZGSBqHZL,218276
94,0.706,0.908,-1.138,0.102,0.00231,0.465,0.217,0.141,172.021,2QwrfFDkPDemgkF9zoiBZY,365581
95,0.506,0.917,0.107,0.395,0.00103,0.0419,0.0902,0.536,172.11,3e3vnMRzSUO9ZOxGquaeqC,226587
96,0.407,0.938,-1.618,0.0655,0.000798,0.431,0.275,0.515,174.014,4GTiaWj1zkQktmEBcdzc2x,250690
97,0.522,0.859,-2.966,0.0608,0.00159,7.15e-05,0.608,0.438,174.943,4c2smAeDTcFZCLfs0rC1rC,178286
98,0.494,0.834,-4.104,0.0361,0.00345,0.754,0.0934,0.158,174.026,0KbZTlBZwKx3hZWvqkzXju,253893
99,0.618,0.959,-0.68,0.428,0.000318,0.00104,0.125,0.306,175.97,5W20Q0w9soiWuecUQBAQTJ,226364
100,0.519,0.893,-2.823,0.0413,0.000975,0.000911,0.0665,0.579,173.968,6K8vq2QV9ezdTQ9EdIH4WI,248752
101,0.565,0.984,-1.374,0.0844,0.00148,0.901,0.253,0.263,174.026,1F6eHoMYtPe47ZgHkrbGfS,259417
102,0.428,0.952,-1.046,0.287,0.0209,0.0391,0.135,0.148,171.824,0G3BHEXZb9VseRSVD7kdKo,206512
103,0.4,0.949,-2.128,0.0699,0.000161,0.69,0.384,0.11,174.005,5gCUlqoZlbJHTp9PKLnLpm,306750
104,0.479,0.934,-5.195,0.0516,0.0038,0.705,0.0856,0.266,173.97,7DJkK9rY3HG96yGgRBv172,242229
105,0.434,0.901,-3.594,0.0315,0.000735,0.0173,0.101,0.173,173.874,6kqjy4FPMdkMtRMqJJ8AxN,316522
106,0.511,0.897,-2.087,0.0324,0.218,0.000142,0.573,0.369,86.994,3aE4H40sir4lVzMG7MxYBj,228969
107,0.425,0.894,-4.991,0.0762,0.0258,1.56e-06,0.0996,0.171,115.412,7CiZj5S4E5FVboR0yLVLzc,223455
108,0.572,0.802,-5.286,0.0412,0.0125,0.000101,0.135,0.555,174.03,3oeBaOmuWeNPjCVpWPjUvg,193103
109,0.42,0.969,-3.139,0.0581,2.84e-05,0.00861,0.379,0.182,174.038,4Y2glvLjQGOb4dXnwm1hQf,252787
110,0.617,0.635,-7.063,0.0899,0.0609,0.857,0.0537,0.167,173.051,10D86YGR3We6CVamLdMKVN,311243
111,0.493,0.79,-4.429,0.0355,0.00334,0.00394,0.116,0.487,174.953,03druhrRJ5f3MJYg38NF2c,160114
112,0.343,0.938,-3.599,0.0369,1.72e-05,0.000713,0.376,0.159,173.995,7Lz3LEQZabbmWY0t4L6X20,281379
113,0.374,0.957,-2.357,0.0714,2.79e-05,0.147,0.105,0.0398,174.003,4EJZTeMwX31IPwAq1mctFx,255240
114,0.486,0.918,-3.32,0.0366,0.297,0.0538,0.184,0.416,175.028,7ChHlLwgo35iu7ISSg1BAQ,247813
115,0.492,0.891,-2.327,0.0471,2.26e-05,0.8,0.0593,0.228,173.985,18kqPNm3uZ9VBVWQpZYwku,230695
116,0.584,0.978,-1.119,0.0498,0.0332,1.69e-06,0.414,0.606,178.029,6bekITG2HlXKQ1qBwSiaob,202432
117,0.405,0.957,-1.318,0.0627,0.0343,0.142,0.0988,0.0779,173.985,5l9NEMBpuF5mtjv4vO1Zoq,306207
118,0.43,0.889,-4.821,0.0374,0.00142,0.218,0.397,0.18,173.964,2pZXlPFnqc1uqEKFE7SjwQ,328480
119,0.357,0.837,-4.083,0.0458,0.0213,8.63e-06,0.298,0.0395,174.096,4tElcYfEro42oZe7X6AbEf,242947
120,0.456,0.987,-0.756,0.0887,0.0134,0.0273,0.0469,0.306,173.971,5TGdeBW6v7BuGYjtiFKwyC,190345
121,0.629,0.904,-3.004,0.104,0.0024,0.893,0.322,0.414,173.998,2iItAMV1bCSHRZsCjcGCva,253893
122,0.589,0.562,-6.399,0.0578,0.00636,0.85,0.112,0.0872,174.029,11dDBAYvh97embjsF3qEK0,270025
123,0.526,0.783,-3.681,0.0376,0.00499,0.0,0.136,0.138,173.972,3y1fEFFHFv79OYeCbzc774,202692
124,0.423,0.912,-5.271,0.0478,0.0032,0.00343,0.209,0.261,174.021,2A4Ij58MiGtsYOHBAJ8Wph,277840
125,0.556,0.948,-5.522,0.0886,0.000667,0.103,0.0505,0.505,174.975,5k3jdIh7BpJaV1DntDQoSD,250667
126,0.602,0.9,-2.976,0.204,0.00342,0.671,0.134,0.293,172.037,4Rc0DMgsbD8euz3GaMma5N,265114
127,0.478,0.62,-6.801,0.036,0.000382,0.834,0.095,0.0377,174.053,55ddytBevcyiSUkTVioEIS,303455
128,0.398,0.979,-0.331,0.157,0.128,0.0,0.386,0.425,175.907,49QIaKGSkjcx3HAaWXDDQD,204545
129,0.52,0.929,-3.899,0.17,0.000177,0.000152,0.567,0.318,172.094,6Ac8oHWs9EzB2RfzWCOqAX,283952
130,0.473,0.918,-2.119,0.0558,0.0103,0.483,0.156,0.0779,174.042,2EdisV3g6tcYVpTO9Ej5cW,253807
131,0.58,0.839,-4.371,0.0372,0.00861,0.667,0.103,0.276,174.02,2GChih05xzZPWX4FjpDAzL,204578
132,0.492,0.87,-3.413,0.0437,0.0883,0.0367,0.146,0.285,174.095,3tgl9j4vYGbkpmoSgFNKXr,229009
133,0.631,0.968,-2.927,0.229,0.00298,0.851,0.215,0.497,175.011,6RQ67tps1jjenlcqho5omR,246857
134,0.542,0.765,-2.993,0.135,0.00217,0.831,0.0611,0.394,174.553,31iPEHYTzazuEYqBRM76AG,250517
135,0.672,0.945,-1.587,0.0758,0.00133,0.798,0.115,0.0466,174.035,3eSkTeRAXvPqtzmYxUnhKd,281706
136,0.642,0.891,-2.172,0.0479,0.000324,0.000304,0.0656,0.169,174.033,7pmlarwte7rURi7clsxp7A,248621
137,0.593,0.964,-2.012,0.0766,5.6e-05,0.776,0.0965,0.11,174.031,6BdahyCg03kxKBWuLQKnxY,262496
138,0.588,0.968,1.605,0.134,0.0153,1.22e-06,0.229,0.115,175.037,0m9BpxJvsHlPTyQta201uF,226286
139,0.5,0.929,-4.372,0.117,0.000498,0.031,0.132,0.313,174.874,6aaVyAVhe4zB9KkdQo3eJ5,307212
140,0.568,0.963,-1.445,0.253,0.0132,0.00393,0.221,0.393,173.972,6x3rkMbvsR21hh9GhKE6s5,298086
141,0.376,0.795,-4.934,0.0384,0.000269,0.155,0.123,0.153,175.004,5BA5oqMlx8BeqQLUfuvDsN,240907
142,0.514,0.99,-1.513,0.089,0.00107,0.167,0.528,0.233,173.994,1Pz0cWra46RQXwShCFIP0x,263793
143,0.489,0.93,-3.602,0.047,0.000119,0.418,0.0565,0.377,173.99,44iDh0Jq6w5rJfU9QRGBS4,215195
144,0.517,0.668,-6.012,0.116,0.0712,0.0,0.407,0.646,79.782,4IxeKzzxUSEgivgtbSbyIK,169824
145,0.326,0.821,-5.28,0.0532,0.064,0.0,0.176,0.102,106.066,0xGIK9UNfecv24WMBGzHjZ,199851
146,0.694,0.622,-6.739,0.237,0.00603,0.0,0.208,0.339,133.914,1jkHLTFc1j6HMHnaGq8QCH,150491
147,0.762,0.681,-5.771,0.255,0.0931,0.0,0.0755,0.525,133.812,5oJrH11xIWVKdOcd6mI3zF,133997
148,0.67,0.711,-7.786,0.0563,0.536,0.00149,0.242,0.509,163.998,0J8TS2cS0IWff5DPLJJQi8,190947
149,0.625,0.542,-4.365,0.266,0.0223,0.0,0.377,0.328,152.403,5QNW6Vx14N4OfJ7D0eDg0d,209315
150,0.574,0.676,-8.476,0.456,0.238,0.0,0.259,0.705,114.018,2mDpGwvHEjNeh4441McIvr,184853
151,0.507,0.532,-6.813,0.271,0.235,0.0,0.111,0.786,179.948,1NYJ8olXaPcCp45wfKfUun,195591
152,0.832,0.538,-8.979,0.485,0.00553,0.0,0.101,0.199,156.001,5jVMF4xmwfdwWZNUhHdX27,173783
153,0.862,0.547,-9.557,0.333,0.144,0.0,0.0691,0.645,145.191,70jjParnrP2X3mOVkoljGE,226759
154,0.928,0.519,-8.762,0.3,0.105,0.0403,0.0542,0.765,99.952,4SzxUhwXZfFDHdq7Ib5HxJ,105639
155,0.925,0.412,-10.534,0.291,0.611,0.0,0.113,0.64,126.999,5DGYrKxkK94NSJBuLfTq33,211696
156,0.905,0.563,-6.135,0.102,0.0254,9.71e-06,0.113,0.324,106.998,1rDQ4oMwGJI7B4tovsBOxc,173948
157,0.745,0.481,-12.003,0.0595,0.297,2.86e-05,0.107,0.359,97.458,7AYG1ypmVZpkdgekceAnAm,217337
158,0.747,0.56,-6.694,0.298,0.281,0.0,0.0807,0.301,90.867,4RFq7aObCPnrNHyqBOkrdq,126709
159,0.684,0.545,-6.885,0.121,0.159,0.0,0.102,0.407,143.049,1HvTxgCj0mTzQlEo0zLvFb,135264
160,0.835,0.729,-6.547,0.522,0.189,3.29e-05,0.337,0.588,85.027,0Tmh90l0RvTR0lZMWSey2i,187416
161,0.557,0.431,-11.796,0.273,0.669,9.89e-06,0.0983,0.289,81.664,1h4vI2Npv5jmUYpASZCgP4,166281
162,0.692,0.581,-7.972,0.208,0.416,0.0,0.134,0.457,132.033,3KZHXF7Vh6F3qRlzdqde0P,145486
163,0.668,0.584,-7.643,0.166,0.164,0.0,0.414,0.316,144.448,39w2YI59aWcTSzdqana42B,199412
164,0.844,0.407,-9.092,0.0507,0.627,0.0276,0.117,0.311,92.981,4wrhAoRQfmv35znEXDip7X,168902
165,0.883,0.606,-4.421,0.238,0.267,0.0,0.0952,0.495,119.954,6psP05MMEYxyJ54qdGEnOU,160949
166,0.783,0.503,-8.595,0.191,0.478,0.0,0.0816,0.744,189.965,0VK96kMMHXjL5ALdragWas,121263
167,0.562,0.631,-7.587,0.0464,0.032,1.03e-06,0.369,0.09,140.018,66cGyEiQjIg5DliOqP4Fc1,150875
168,0.627,0.58,-7.603,0.332,0.178,0.0,0.113,0.114,172.138,5YyCzXu614b2wVnaZf9qqD,122767
169,0.911,0.667,-6.606,0.277,0.0313,0.0,0.0854,0.78,147.976,2BxboWjnfktO1E9HGfPXq1,170270
170,0.787,0.766,-6.58,0.0477,0.202,0.0,0.153,0.427,136.031,0t63fcJ9dm0BLHhFDZB2kL,141408
171,0.628,0.919,-2.103,0.116,0.0978,0.0,0.17,0.441,140.061,6D38sSnlEtRmH7H7yhvI47,197455
172,0.782,0.557,-7.419,0.231,0.149,0.0,0.309,0.393,130.16,1SKkHYkGqhadpciJKXfRhU,196658
173,0.659,0.559,-9.817,0.0567,0.113,0.0,0.0996,0.273,82.503,4wVV3sspLCVOCs5rMFDWPl,129083
174,0.649,0.622,-5.35,0.0459,0.0867,0.0,0.12,0.462,165.049,1FMiq74MKAcEcbrlJpIMCI,167273
175,0.792,0.679,-9.367,0.112,0.266,0.0,0.265,0.825,139.988,6pMs7CHXb9FNRVwtLYj6Lz,140571
176,0.58,0.687,-7.829,0.269,0.343,0.0,0.0941,0.657,136.615,5cv0dKJs3s5TpLni2E7pqp,183941
177,0.677,0.557,-8.409,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,62Yo3FDddWY8ydu6PW2wyz,206385
178,0.743,0.578,-6.653,0.184,0.273,7.77e-05,0.13,0.292,90.021,5FvXe5bz4nQQ4eBaitt4EC,226006
179,0.768,0.781,-5.873,0.154,0.102,0.0,0.084,0.795,163.984,6bhgpD7OkCATudfKJ50JB6,128811
180,0.738,0.652,-6.345,0.0661,0.0215,0.0,0.115,0.402,75.006,6CGcS92Gh9dhXR09UsRIYB,133608
181,0.757,0.484,-7.365,0.243,0.16,0.0,0.1,0.651,140.988,2gGosfmwvSgNesYx1hzyMb,122553
182,0.759,0.596,-6.88,0.339,0.0336,0.0,0.319,0.657,146.087,1p2AbhtzG2Njx2x0JB83zA,170959
183,0.795,0.529,-9.449,0.0701,0.158,0.0,0.109,0.291,125.014,44GvMGkbk1ya7cHr3zr7Ih,180717
184,0.538,0.668,-6.159,0.207,0.442,0.0,0.221,0.299,140.515,2I0O1wgpaW71ZvfPuZX4z8,202286
185,0.69,0.949,-3.13,0.379,0.124,0.0,0.0429,0.757,163.954,3BMG9dnjNymT1OGUXQTAXl,179534
186,0.737,0.577,-8.317,0.0864,0.116,0.0,0.0839,0.574,142.055,6A1qkxIAMLXJwOKhIKHlND,201382
187,0.725,0.701,-7.339,0.139,0.312,0.0,0.0909,0.517,80.499,6Ya32BkRDhXpMMbg4JIYrI,159998
188,0.713,0.57,-8.126,0.113,0.0425,0.0,0.131,0.155,159.99,3zDMTxEANpj6hedyCrHXBg,168000
189,0.898,0.58,-7.632,0.26,0.0101,0.0,0.169,0.661,84.018,4heBcjj4Lw3X2sQVFNbLbz,204286
190,0.753,0.67,-6.228,0.0544,0.213,0.0,0.162,0.11,125.903,06T8rOK4SieY88BQjXX9mu,206400
191,0.62,0.628,-6.601,0.115,0.0085,0.0,0.127,0.348,177.915,1AypGrF9hgXuCpvt2b8BEY,153708
192,0.841,0.433,-7.699,0.175,0.0344,2.13e-06,0.121,0.332,115.868,7z3rc7SCgjbAztt1cbXkVj,182069
193,0.586,0.684,-9.797,0.0453,0.133,0.0,0.122,0.141,139.911,6vLJQ4yHgs1GpDLRG3h2bm,150884
194,0.78,0.438,-9.598,0.215,0.198,0.0,0.112,0.242,80.977,4eBlELpnfUpZx3SEgzCRzP,246818
195,0.8,0.541,-5.05,0.0375,0.0252,0.0,0.146,0.194,135.99,25r6MZ4Gtd76l43qnZI1DG,183514
196,0.676,0.742,-5.982,0.138,0.0785,2.41e-05,0.147,0.398,147.07,6QTTPp4rzMqcbWWzgrGf9c,243189
197,0.739,0.74,-5.86,0.333,0.0045,0.0,0.161,0.488,75.575,4yNoUQkYf1QF8iYlEzNynH,279853
198,0.798,0.492,-9.904,0.253,0.0707,0.0,0.124,0.32,91.991,3kCLRQ1HwXVj0sZA0G7MnG,127826
199,0.57,0.819,-5.027,0.362,0.451,0.0,0.0939,0.83,119.124,2Tq63TjpS5euE9jT1GWleN,148460
200,0.568,0.628,-6.955,0.0391,0.0241,1.19e-06,0.256,0.125,119.979,1d00t97DPiTtNYlGK4VEZe,215828
201,0.737,0.668,-6.315,0.0996,0.018,6.3e-06,0.0989,0.617,154.961,6xLaQvMFknex88LVALSgYP,136304
202,0.772,0.563,-8.188,0.452,0.0107,0.0,0.304,0.521,160.064,4c7LkE1lSNj3RR4cZo0jEi,133631
203,0.718,0.808,-3.225,0.149,0.00404,0.00336,0.647,0.273,190.952,26vz4FXMIgRyGj2hxmzttd,195447
204,0.808,0.768,-4.813,0.0499,0.000605,0.0,0.372,0.554,124.011,2xo2fUrwrdOruV2zdNtWoP,150653
205,0.921,0.367,-8.25,0.187,0.0815,0.0,0.0824,0.307,134.115,21hKipgjcM6JL2mmoUKrQi,160587
206,0.751,0.559,-7.147,0.314,0.0281,0.0,0.0969,0.651,155.947,06cK6iwM27beDMNd9wNc7e,110769
207,0.568,0.628,-6.955,0.0391,0.0241,1.19e-06,0.256,0.125,119.979,1d00t97DPiTtNYlGK4VEZe,215828
208,0.872,0.77,-6.722,0.538,0.0591,0.0,0.0663,0.817,147.061,6T5i0o62ZyfHRRHHihYJ1n,113600
