,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
1064,0.507,0.0736,-22.693,0.0295,0.976,0.942,0.106,0.145,84.237,0AtRmuJdtGFuBX5I8b8Y5e,163638
1065,0.123,0.186,-14.781,0.0368,0.983,0.846,0.114,0.0381,66.762,2XlvxwhUT5Ix35d6WNWjXE,197222
1066,0.532,0.0141,-30.23,0.0662,0.976,0.961,0.0969,0.108,131.837,6Ex3wIwUazZkkIREGL0JIh,124828
1067,0.589,0.0486,-25.901,0.0445,0.996,0.913,0.11,0.277,151.707,6F1zf2bhwcyWcgqkLrWI0i,157364
1068,0.638,0.0277,-23.599,0.0458,0.98,0.948,0.106,0.204,129.92,2ZbMS6tDwLO6cv4RLXV13M,162000
1069,0.379,0.0598,-21.44,0.0422,0.981,0.922,0.106,0.144,81.847,3kVgOdFyBH5mn5fNwT8MLx,166172
1070,0.41,0.0643,-25.859,0.0534,0.993,0.903,0.107,0.49,89.386,2ut5HsYGOg32eaifKsDbnq,138000
1071,0.201,0.011,-31.713,0.0437,0.989,0.862,0.347,0.0418,97.038,1J5OrzgIz0psfzpBfgcXHb,42634
1072,0.573,0.0527,-23.225,0.0343,0.985,0.958,0.112,0.0459,106.954,4IHmf6jRYrbvt66qj7WGXX,40391
1073,0.255,0.0608,-26.145,0.0346,0.983,0.956,0.453,0.0698,110.259,0qYfzCxGFbmRASXDMHn4cS,51606
1074,0.564,0.0155,-28.272,0.0521,0.995,0.953,0.0958,0.477,90.941,4Hti7Di1cBB2WVhQbtH68W,114130
1075,0.223,0.0339,-31.826,0.0485,0.986,0.96,0.118,0.0383,68.124,0Bv1KM42jCrzWJhy6PA27U,163516
1076,0.348,0.127,-21.27,0.0304,0.975,0.955,0.15,0.0776,62.535,2HDBgFvTVSxBAPPDNVSb8G,159886
1077,0.444,0.0186,-28.304,0.0434,0.993,0.94,0.108,0.371,98.366,2d0XJWwIUUQu8HW8VBT3jN,118886
1078,0.433,0.0477,-22.465,0.0353,0.967,0.775,0.108,0.209,34.318,1WnhVnFTXm0jZmJlV8IOvR,57640
1079,0.159,0.0775,-23.165,0.0385,0.942,0.97,0.11,0.216,86.221,348nvPdEqBcCubjB9VJFVl,50851
1080,0.255,0.0652,-25.505,0.034,0.961,0.935,0.0725,0.0508,71.878,7qjrQHrXiP1Bm6vdUjADTo,173455
1081,0.166,0.037,-29.043,0.0518,0.871,0.716,0.106,0.0373,128.377,4Q4BNkyhg8l5p0AOZZiV5l,193119
1082,0.37,0.109,-18.568,0.102,0.994,0.966,0.115,0.231,168.714,2IrJl0kgnuBurpuNtmS9Wm,175338
1083,0.134,0.0413,-28.929,0.0607,0.979,0.815,0.0878,0.0444,144.693,7DEcoyUFy04Zhe89uthswA,189250
1084,0.555,0.0217,-29.343,0.045,0.995,0.949,0.102,0.362,100.654,7aaeD6VjZupyBz6zrOEFgZ,159408
1085,0.407,0.0712,-24.192,0.0425,0.986,0.91,0.105,0.221,76.895,5ghbxhdkddHGVZcTeeQrDm,174115
1086,0.161,0.071,-18.806,0.0396,0.347,0.969,0.113,0.0597,68.65,3LozVafR47NJOQDB5NCfRk,164400
1087,0.468,0.036,-26.109,0.0603,0.996,0.92,0.11,0.381,125.898,4ZQxvLL7hm5Jvvu1qUaGN9,147958
1088,0.457,0.223,-19.979,0.0316,0.947,0.885,0.105,0.0414,109.563,0XcpvRQuafdZ1Id3vvb4st,171818
1089,0.446,0.0231,-26.944,0.036,0.99,0.815,0.0942,0.0989,82.723,7cuCdRheuooOJBltehbWpS,162831
1090,0.527,0.135,-23.964,0.0322,0.954,0.92,0.165,0.178,98.05,4eiNjXpsXabfYPEc9mhf5F,190464
1091,0.511,0.0385,-27.034,0.0456,0.994,0.933,0.104,0.146,123.716,4OrAP7EH791YhgcrHFG5Pj,115000
1092,0.458,0.0475,-20.483,0.0338,0.992,0.95,0.145,0.056,71.441,3NfRSlNuZ906DIa0NybEsX,144000
1093,0.282,0.0441,-21.319,0.0378,0.974,0.937,0.112,0.0477,69.153,7kESCbTL2TT2uKiVOTtkun,151105
1094,0.306,0.0824,-21.024,0.0279,0.97,0.94,0.0813,0.0791,77.128,7IBVJhJuaaoXoPCHMLjeuG,155252
1095,0.587,0.0379,-27.923,0.0446,0.993,0.935,0.105,0.71,99.416,23S2X3PHKBRw8116noWRao,131067
1096,0.282,0.0354,-26.202,0.0435,0.996,0.908,0.0861,0.35,200.806,057tJsbAYJtLROe0XSn85a,132357
1097,0.288,0.0383,-27.149,0.039,0.99,0.952,0.0865,0.0392,132.694,2fMYmfjJD6diNwp5q5eENb,127634
1098,0.378,0.0319,-25.343,0.0428,0.992,0.931,0.093,0.376,68.12,3uF4b9LEVNWsCjRWKvIfNU,146750
1099,0.356,0.13,-23.771,0.0309,0.94,0.815,0.0999,0.0426,72.976,6jytyzIUThEXTCngBkajlI,164727
1100,0.396,0.0415,-19.6,0.0348,0.992,0.973,0.0963,0.0895,133.654,3vwg06bKCdz2QAF6po0ym4,152727
1101,0.63,0.0359,-27.582,0.064,0.996,0.95,0.127,0.448,98.907,3UBNd1WrBrphH7ODSmIfTr,116684
1102,0.288,0.262,-19.41,0.042,0.934,0.903,0.0984,0.046,65.348,2oimQbLq7dJ1ebrv9uANFu,162545
1103,0.601,0.129,-19.751,0.0438,0.96,0.94,0.105,0.0754,126.984,7ol2MPofrYs6LuWbuT5XNQ,198633
1104,0.215,0.00794,-34.499,0.0363,0.981,0.913,0.128,0.194,71.785,31xSZgX4d4BQhC4AbqRnmw,170248
1105,0.477,0.155,-19.486,0.0456,0.976,0.928,0.18,0.129,122.967,2yykL5jenEBjkEATl6a6Kn,197568
1106,0.28,0.0361,-25.534,0.0395,0.995,0.964,0.358,0.0481,62.18,3KkEPUk8oWJxQc2mgHwIzx,42019
1107,0.468,0.0286,-27.87,0.0349,0.992,0.946,0.106,0.0585,90.005,6teW9Gh2h62waGLC8zeE7N,59014
1108,0.413,0.0168,-25.709,0.0556,0.992,0.891,0.0839,0.199,69.295,68hxIxkzxCqTT74GbKydLD,137445
1109,0.266,0.0877,-19.012,0.0619,0.95,0.895,0.108,0.183,77.872,7KL4RFH27UsCTThxBRfpkS,177553
1110,0.111,0.253,-18.164,0.0421,0.933,0.957,0.226,0.0416,169.431,6COcNO6bJcvdT14QZuz5ll,203220
1111,0.373,0.0157,-25.511,0.0657,0.991,0.864,0.106,0.19,71.785,0UwNqjrlIyvXsxt70lqolI,63901
1112,0.429,0.0714,-28.888,0.0558,0.995,0.901,0.114,0.568,75.685,1ABQlwIRvqn2Yg2EQfNUuL,110750
1113,0.306,0.0999,-26.559,0.0437,0.95,0.81,0.0939,0.0711,80.052,04WN2uoTiS7i0ebx5Uilzp,190500
1114,0.359,0.0177,-26.958,0.0514,0.987,0.975,0.108,0.139,70.658,5e94qDTqkRy5akY4JIfRCD,38405
1115,0.252,0.0465,-20.219,0.0618,0.974,0.894,0.109,0.0952,140.592,3jArXhF4Hew5NxcILtsqiR,38367
1116,0.471,0.0413,-25.217,0.047,0.99,0.869,0.0906,0.193,99.777,2wsIjTxMZ1Ms5dFQtQZZ4z,50744
1117,0.316,0.0222,-19.771,0.0417,0.981,0.924,0.0882,0.136,170.785,3ErSKC3XiUWrT9wrmkmBaG,183641
1118,0.477,0.0777,-27.759,0.0633,0.989,0.904,0.113,0.49,128.241,5JDxLwB0mchhU4rRWIDkOZ,132793
1119,0.302,0.047,-24.635,0.0752,0.987,0.938,0.108,0.536,179.327,3GDzrflFEQSeIQjv5i0Uue,107000
1120,0.364,0.0561,-24.503,0.0547,0.994,0.925,0.102,0.0973,105.53,2k2WZCasOZYtr87nmWIobL,133622
1121,0.41,0.148,-18.992,0.0313,0.984,0.956,0.102,0.398,79.425,6KKtNNZeEeiUvuwOT5WbVJ,186248
1122,0.439,0.0821,-22.218,0.0371,0.952,0.905,0.102,0.0396,119.997,3hQHT0tucs1u01hMqV7fp9,132769
1123,0.428,0.0111,-27.382,0.0556,0.995,0.878,0.0909,0.18,66.876,222kC981yUrAaoTpeT8clK,179277
1124,0.167,0.125,-24.415,0.0365,0.868,0.895,0.107,0.103,67.8,2TN81KLTzXpSxit32wI3PS,159897
1125,0.323,0.0233,-23.895,0.0513,0.979,0.935,0.125,0.0316,76.803,5qQCzjK3kCaQLy7UIFi4zM,181061
1126,0.405,0.286,-16.315,0.0415,0.955,0.875,0.118,0.248,128.302,6ruFUeAIRgN6ronULOAL1E,180528
1127,0.466,0.0266,-26.404,0.0397,0.995,0.889,0.124,0.211,116.932,2tRAiwM1n2yMBpG39pS1hN,140387
1128,0.449,0.0429,-30.089,0.0434,0.995,0.865,0.0941,0.327,91.761,3XEGL2Hsz4lVzJDUXJfkZw,152583
1129,0.4,0.0514,-24.757,0.0353,0.933,0.941,0.0754,0.0599,90.059,5JmVXcSwTGUFIpztZw6QEG,148667
1130,0.676,0.0452,-19.802,0.0401,0.938,0.932,0.132,0.23,99.937,7Hw5mL5S5GzFdIEbNW3CTA,193028
1131,0.153,0.0137,-33.27,0.0368,0.986,0.853,0.0979,0.0377,68.064,5JWlHAK7YlX7PQzhNp9B6O,147200
1132,0.175,0.132,-21.21,0.0351,0.813,0.903,0.11,0.0387,80.976,5FhmaKFwtSMCXC6m9L0jBN,137000
1133,0.378,0.00684,-22.871,0.0378,0.993,0.895,0.151,0.0554,73.649,2Nrp62LLQSJ3yQy75ESODV,161455
1134,0.298,0.0431,-27.096,0.0508,0.995,0.9,0.0813,0.209,87.652,7qP1fXoqu9wQkz3vROgoy8,150500
1135,0.334,0.0464,-24.486,0.0295,0.971,0.933,0.0959,0.0562,103.288,55yGuyL0NmL2Z00uxdw027,156714
1136,0.547,0.0869,-16.869,0.0386,0.982,0.891,0.0909,0.123,130.053,1f0TVvq8363Br9fhQOM7fm,224766
1137,0.161,0.213,-16.686,0.0374,0.855,0.649,0.13,0.0385,73.098,1eU6jj4zTOJZDdrVmLzlAw,146677
1138,0.573,0.107,-19.63,0.0498,0.964,0.965,0.11,0.255,84.995,5goBxDtxJcBIYg79l6prFV,171529
1139,0.484,0.0713,-24.935,0.0366,0.971,0.869,0.104,0.103,121.522,1Tj12EgtwKqXMYUCm0pxpr,128946
1140,0.361,0.0106,-27.48,0.0862,0.995,0.951,0.0908,0.235,69.965,1lsGcbkotIf4kns0rMCIZU,116170
1141,0.0643,0.249,-15.04,0.0352,0.961,0.931,0.0997,0.0322,66.011,1gjMMoIwCGdbc4UNp8CeUR,213954
1142,0.416,0.113,-29.393,0.0414,0.976,0.888,0.11,0.403,97.417,2X2MeJwFhMhgE8mhcnGilH,108000
1143,0.541,0.00931,-24.839,0.0409,0.967,0.871,0.101,0.0463,66.995,5V2l1ulCfaxuT7DWzHsD43,179440
1144,0.456,0.0921,-27.838,0.0607,0.996,0.909,0.126,0.4,134.501,6KtU9KcV32G2JREHeqRbly,130338
1145,0.511,0.0385,-27.034,0.0456,0.994,0.933,0.104,0.146,123.716,4OrAP7EH791YhgcrHFG5Pj,115000
1146,0.458,0.0475,-20.483,0.0338,0.992,0.95,0.145,0.056,71.441,3NfRSlNuZ906DIa0NybEsX,144000
1147,0.282,0.0441,-21.319,0.0378,0.974,0.937,0.112,0.0477,69.153,7kESCbTL2TT2uKiVOTtkun,151105
1148,0.306,0.0824,-21.024,0.0279,0.97,0.94,0.0813,0.0791,77.128,7IBVJhJuaaoXoPCHMLjeuG,155252
1149,0.587,0.0379,-27.923,0.0446,0.993,0.935,0.105,0.71,99.416,23S2X3PHKBRw8116noWRao,131067
1150,0.282,0.0354,-26.202,0.0435,0.996,0.908,0.0861,0.35,200.806,057tJsbAYJtLROe0XSn85a,132357
1151,0.378,0.0319,-25.343,0.0428,0.992,0.931,0.093,0.376,68.12,3uF4b9LEVNWsCjRWKvIfNU,146750
1152,0.356,0.13,-23.771,0.0309,0.94,0.815,0.0999,0.0426,72.976,6jytyzIUThEXTCngBkajlI,164727
1153,0.396,0.0415,-19.6,0.0348,0.992,0.973,0.0963,0.0895,133.654,3vwg06bKCdz2QAF6po0ym4,152727
1154,0.63,0.0359,-27.582,0.064,0.996,0.95,0.127,0.448,98.907,3UBNd1WrBrphH7ODSmIfTr,116684
1155,0.288,0.262,-19.41,0.042,0.934,0.903,0.0984,0.046,65.348,2oimQbLq7dJ1ebrv9uANFu,162545
1156,0.601,0.129,-19.751,0.0438,0.96,0.94,0.105,0.0754,126.984,7ol2MPofrYs6LuWbuT5XNQ,198633
1157,0.215,0.00794,-34.499,0.0363,0.981,0.913,0.128,0.194,71.785,31xSZgX4d4BQhC4AbqRnmw,170248
1158,0.477,0.155,-19.486,0.0456,0.976,0.928,0.18,0.129,122.967,2yykL5jenEBjkEATl6a6Kn,197568
1159,0.413,0.0168,-25.709,0.0556,0.992,0.891,0.0839,0.199,69.295,68hxIxkzxCqTT74GbKydLD,137445
1160,0.266,0.0877,-19.012,0.0619,0.95,0.895,0.108,0.183,77.872,7KL4RFH27UsCTThxBRfpkS,177553
1161,0.111,0.253,-18.164,0.0421,0.933,0.957,0.226,0.0416,169.431,6COcNO6bJcvdT14QZuz5ll,203220
1162,0.373,0.0157,-25.511,0.0657,0.991,0.864,0.106,0.19,71.785,0UwNqjrlIyvXsxt70lqolI,63901
1163,0.429,0.0714,-28.888,0.0558,0.995,0.901,0.114,0.568,75.685,1ABQlwIRvqn2Yg2EQfNUuL,110750
1164,0.306,0.0999,-26.559,0.0437,0.95,0.81,0.0939,0.0711,80.052,04WN2uoTiS7i0ebx5Uilzp,190500
1165,0.316,0.0222,-19.771,0.0417,0.981,0.924,0.0882,0.136,170.785,3ErSKC3XiUWrT9wrmkmBaG,183641
1166,0.477,0.0777,-27.759,0.0633,0.989,0.904,0.113,0.49,128.241,5JDxLwB0mchhU4rRWIDkOZ,132793
1167,0.302,0.047,-24.635,0.0752,0.987,0.938,0.108,0.536,179.327,3GDzrflFEQSeIQjv5i0Uue,107000
1168,0.364,0.0561,-24.503,0.0547,0.994,0.925,0.102,0.0973,105.53,2k2WZCasOZYtr87nmWIobL,133622
1169,0.41,0.148,-18.992,0.0313,0.984,0.956,0.102,0.398,79.425,6KKtNNZeEeiUvuwOT5WbVJ,186248
1170,0.439,0.0821,-22.218,0.0371,0.952,0.905,0.102,0.0396,119.997,3hQHT0tucs1u01hMqV7fp9,132769
1171,0.428,0.0111,-27.382,0.0556,0.995,0.878,0.0909,0.18,66.876,222kC981yUrAaoTpeT8clK,179277
1172,0.167,0.125,-24.415,0.0365,0.868,0.895,0.107,0.103,67.8,2TN81KLTzXpSxit32wI3PS,159897
1173,0.323,0.0233,-23.895,0.0513,0.979,0.935,0.125,0.0316,76.803,5qQCzjK3kCaQLy7UIFi4zM,181061
1174,0.328,0.0326,-25.473,0.0496,0.982,0.949,0.111,0.411,209.753,35zxNYuydtTY8eJ9Tz79yr,36589
1175,0.498,0.0589,-25.406,0.0447,0.99,0.708,0.101,0.109,105.062,49OeqpnunNlIY7G1ILtd6u,50304
1176,0.526,0.0492,-24.627,0.0349,0.974,0.926,0.364,0.0685,68.107,7f8JKMRudtWIb3g8vOdKOL,169368
1177,0.582,0.015,-28.283,0.0595,0.995,0.952,0.122,0.318,105.076,45ops3r3nJfb7JyRosW0cT,103995
1178,0.483,0.0473,-27.241,0.0381,0.993,0.916,0.135,0.237,106.377,4s71QUHM2XPmNadSi7VIrs,118759
1179,0.582,0.0785,-25.788,0.0491,0.995,0.885,0.109,0.282,134.497,0Z3uQOY8z2Q8RtA2fNTbTo,156000
1180,0.455,0.0747,-19.548,0.0561,0.975,0.923,0.0916,0.0898,120.006,4oroU22naGWoaCfJFj6zgQ,203067
1181,0.221,0.0477,-25.787,0.0356,0.965,0.948,0.111,0.0394,58.123,1va19znN4FZnPiVI9cDhxg,180859
1182,0.507,0.0736,-22.693,0.0295,0.976,0.942,0.106,0.145,84.237,0AtRmuJdtGFuBX5I8b8Y5e,163638
1183,0.123,0.186,-14.781,0.0368,0.983,0.846,0.114,0.0381,66.762,2XlvxwhUT5Ix35d6WNWjXE,197222
1184,0.532,0.0141,-30.23,0.0662,0.976,0.961,0.0969,0.108,131.837,6Ex3wIwUazZkkIREGL0JIh,124828
1185,0.589,0.0486,-25.901,0.0445,0.996,0.913,0.11,0.277,151.707,6F1zf2bhwcyWcgqkLrWI0i,157364
1186,0.687,0.887,-5.04,0.0826,0.0575,2.21e-06,0.27,0.853,114.941,2KukL7UlQ8TdvpaA7bY3ZJ,278282
1187,0.768,0.714,-5.11,0.0401,0.352,0.0,0.15,0.842,131.443,4h4QlmocP3IuwYEj2j14p8,163026
1188,0.734,0.828,-4.433,0.033,0.398,0.0225,0.136,0.717,127.023,2sFbdDiEDpyCdP5nUCuGBm,205000
1189,0.765,0.787,-4.501,0.0348,0.153,9.64e-06,0.293,0.483,127.027,22GCuIGPCDEh8izFovMD7N,177689
1190,0.801,0.601,-7.574,0.255,0.0777,3.23e-05,0.145,0.74,159.969,0hquQWY3xvYqN4qtiquniF,182907
1191,0.552,0.873,-6.065,0.0464,0.00137,0.000273,0.0966,0.62,125.059,5c6lM2zjAF6MFoD8C1hiBr,227240
1192,0.629,0.547,-13.123,0.055,0.72,0.00314,0.0604,0.197,108.375,75FEaRjZTKLhTrFGsfMUXR,298933
1193,0.376,0.657,-4.658,0.0768,0.0858,0.0,0.0884,0.203,80.565,1r8ZCjfrQxoy2wVaBUbpwg,164782
1194,0.727,0.621,-4.784,0.0555,0.212,0.0,0.114,0.565,94.958,5viJfHHj5qnP55zoEWMh97,153427
1195,0.912,0.774,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,10xV5l9nhLvFpR8mqzs0bL,155589
1196,0.878,0.685,-5.28,0.225,0.00152,0.0,0.0753,0.523,157.003,3uJFmluXzYedoJcvhpC1AW,211649
1197,0.704,0.797,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4h9wh7iOZ0GGn8QVp4RAOB,148486
1198,0.836,0.743,-6.305,0.0656,0.0995,0.0,0.335,0.722,108.966,1PckUlxKqWQs3RlWXVBLw3,191822
1199,0.499,0.671,-6.774,0.0561,0.114,0.0169,0.148,0.0557,124.994,0oiv4E896TUTTeQU0cmIui,336924
1200,0.881,0.592,-4.898,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,0mBP9X2gPCuapvpZ7TGDk3,154487
1201,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.311,0.662,173.93,4LRPiXqCikLlN15c3yImP7,167303
1202,0.519,0.617,-4.287,0.0313,0.0387,0.0,0.401,0.222,147.708,0oWraSo5ASJ0h1BEagTyEw,225300
1203,0.733,0.67,-6.009,0.0751,0.121,0.0,0.121,0.472,100.964,0O6u0VJ46W86TxN9wgyqDj,192841
1204,0.629,0.774,-3.584,0.026,0.0207,2.9e-06,0.263,0.633,110.01,06JviyTdgDWjuAeISDct2L,235061
1205,0.935,0.807,-3.838,0.114,0.0514,0.0,0.349,0.813,106.017,6Zu3aw7FfjAF9WA0fA81Oq,173182
1206,0.872,0.422,-7.415,0.363,0.0254,0.0,0.109,0.778,149.956,3GbQcjKWT7eVpUfzqwUjxv,180666
1207,0.671,0.636,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,3uUuGVFu1V7jTQL60S1r8z,148197
1208,0.478,0.822,-1.961,0.0642,0.101,6.6e-05,0.12,0.309,130.058,424Uwmm1kNW07Ty1nOhSpl,232959
1209,0.44,0.317,-9.258,0.0531,0.891,4.78e-06,0.141,0.268,169.914,6xGruZOHLs39ZbVccQTuPZ,233456
1210,0.905,0.563,-6.135,0.102,0.0254,9.71e-06,0.113,0.324,106.998,1rDQ4oMwGJI7B4tovsBOxc,173948
1211,0.614,0.644,-5.372,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,0IuVhCflrQPMGRrOyoY5RW,206772
1212,0.764,0.705,-5.279,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,0y60itmpH0aPKsFiGxmtnh,196520
1213,0.575,0.556,-5.107,0.0283,0.0303,0.0,0.0903,0.44,87.991,0C9aH2f4LO8SPPqUWOrcbk,177879
1214,0.872,0.696,-6.898,0.268,0.0918,0.0,0.164,0.758,135.087,2oqlgNaWn1ewr3FNKYLoie,188111
1215,0.544,0.786,-2.97,0.0501,0.00991,0.0,0.169,0.446,153.967,6Jkm5kUldvIqxzI1Pa7nXH,157138
1216,0.669,0.773,-5.619,0.153,0.038,0.0,0.113,0.377,93.923,7DwcBgdzqhFJltEaV1XF81,185857
1217,0.37,0.559,-5.589,0.0526,0.186,0.0,0.121,0.316,162.816,6HJizCbaqaEQG1eLjn341Z,180274
1218,0.68,0.428,-8.107,0.135,0.376,0.000344,0.355,0.334,98.222,0oA9wBGDY4uyILLg4GymWP,269333
1219,0.308,0.861,-4.112,0.172,0.012,0.00103,0.277,0.0386,171.966,7AVyve7cFYTd51ha5i9kE2,158774
1220,0.362,0.54,-6.031,0.0528,0.338,0.0,0.139,0.3,78.007,1ei3hzQmrgealgRKFxIcWn,216410
1221,0.657,0.882,-5.507,0.159,0.000641,0.00102,0.0623,0.512,132.077,0qOvlEzD7xU35GLFT8DF1t,174545
1222,0.714,0.728,-4.595,0.0468,0.298,0.0,0.106,0.901,114.996,1qEmFfgcLObUfQm0j1W2CK,177955
1223,0.775,0.736,-8.072,0.247,0.319,0.00116,0.127,0.362,100.988,6gI9b2VsoWhjhIuIeToDVs,239027
1224,0.814,0.628,-7.178,0.221,0.167,0.0,0.101,0.677,123.977,7mFj0LlWtEJaEigguaWqYh,201334
1225,0.824,0.697,-4.869,0.0473,0.158,4.11e-05,0.077,0.757,99.988,7fYRg3CEbk6rNCuzNzMT06,214460
1226,0.756,0.697,-6.377,0.0401,0.182,0.0,0.333,0.956,94.996,0QBzMgT7NIeoCYy3sJCof1,206071
1227,0.604,0.741,-5.571,0.0475,0.178,3.49e-05,0.409,0.473,153.947,5dPz35akJjPqb17yeqNwqH,153190
1228,0.41,0.611,-8.271,0.0467,0.0228,0.0,0.116,0.0899,185.727,58HvfVOeJY7lUuCqF0m3ly,184448
1229,0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,5HCyWlXZPP0y6Gqq8TgA20,141806
1230,0.737,0.846,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981,0e8nrvls4Qqv5Rfa2UhqmO,143901
1231,0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,02MWAaffLxlfxAUY7c5dvx,238805
1232,0.808,0.582,-6.26,0.338,0.827,0.0,0.111,0.675,77.471,6EbVuwU7EnKeF2hdpViXCH,148817
1233,0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,6bQfNiqyCX7UaQSvVVGo4I,207853
1234,0.796,0.798,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,6zSpb8dQRaw0M1dK8PBwQz,202735
1235,0.728,0.783,-4.424,0.266,0.237,0.0,0.434,0.555,77.011,1r9xUipOqoNwggBpENDsvJ,173381
1236,0.275,0.157,-18.752,0.0636,0.89,0.842,0.186,0.304,73.289,17i5jLpzndlQhbS4SrTd0B,152280
1237,0.221,0.126,-25.427,0.0447,0.989,0.897,0.102,0.216,133.63,4SFBV7SRNG2e2kyL1F6kjU,139307
1238,0.289,0.0306,-30.79,0.0446,0.987,0.911,0.102,0.118,125.61,3zLTPuucd3e6TxZnu2dlVS,212067
1239,0.0753,0.07,-27.272,0.044,0.918,0.947,0.146,0.0625,79.801,7h6GoPvGHC9uzZJ8bNvfIq,365147
1240,0.13,0.158,-16.132,0.035,0.748,0.924,0.1,0.0998,85.031,5x3TUfYzgZIdt0Kaop64ss,302093
1241,0.0939,0.0336,-24.041,0.0606,0.927,0.83,0.0954,0.0516,67.359,1upQiytDIEZfl9ItruoXuC,207267
1242,0.376,0.00579,-31.615,0.0576,0.996,0.944,0.0882,0.0369,71.827,5fdp9rXfEixCGLM1Og4EN1,296480
1243,0.169,0.0161,-31.034,0.0442,0.986,0.86,0.0805,0.0573,128.143,0jOnZhF75V68VsBObWx2XO,174267
1244,0.335,0.00501,-33.366,0.0451,0.993,0.919,0.0618,0.0383,132.085,1cmigB9I6IRpFqjIbzvSQB,294960
1245,0.205,0.0686,-23.415,0.0462,0.873,0.402,0.0909,0.0359,90.779,6Uk28Hs2MulezLxMrd1rBD,337253
1246,0.233,0.0252,-24.824,0.0346,0.975,0.604,0.143,0.0936,94.736,0dzl6bBvsIAfHLlTbBObTW,707173
1247,0.371,0.131,-23.899,0.0413,0.898,0.925,0.0847,0.0655,105.328,0pCHzhuRt6kOU3FUEG3HnC,442693
1248,0.0783,0.0523,-23.247,0.0471,0.896,0.945,0.0806,0.0327,82.015,0cqcRqZgkNHanWQ8slYA0v,583293
1249,0.0811,0.0122,-32.654,0.0511,0.902,0.308,0.0648,0.0384,74.554,2kAgCRZPG3YQR2VMqRvLmb,935360
1250,0.353,0.254,-16.205,0.0349,0.948,0.859,0.0843,0.0986,133.808,3QqPgzOcv9titKufFR0gsQ,564640
1251,0.194,0.0545,-24.877,0.0366,0.983,0.945,0.0551,0.0385,140.966,4rrrn8OLrttq7r9RgNXalU,644273
1252,0.253,0.098,-19.878,0.0437,0.93,0.862,0.122,0.062,84.865,0k6P9cdEA9K3k0ASde2Kof,640267
1253,0.205,0.0525,-23.841,0.0327,0.98,0.906,0.103,0.0511,88.316,419qlOGNXoyICx4jO0hqaj,174653
1254,0.184,0.00527,-37.264,0.0432,0.995,0.887,0.173,0.151,170.612,3DNRdudZ2SstnDCVKFdXxG,315427
1255,0.235,0.0639,-24.404,0.049,0.962,0.603,0.466,0.0781,120.736,04eShjKTWijeJJqGnhxpYK,200360
1256,0.148,0.0722,-25.217,0.0427,0.944,0.148,0.115,0.0467,87.882,5pjDwtMPly0cNMbuGXhUOI,478573
1257,0.312,0.0465,-26.438,0.0378,0.981,0.9,0.0872,0.0371,130.303,0QTaXZRWdzfPdssiQThdCL,766213
1258,0.341,0.0142,-28.293,0.0388,0.993,0.921,0.113,0.0384,76.382,3GecLjGMqzjmgkvy2v41Wf,357747
1259,0.279,0.0292,-26.804,0.0406,0.987,0.902,0.104,0.0338,136.732,2u9VGZmVz7Rm01SfDgzcfA,293147
1260,0.113,0.161,-20.046,0.0442,0.484,0.928,0.16,0.0365,65.062,3af6PvJHP8XlFMWeuN7bF8,337840
1261,0.0623,0.0116,-27.893,0.0567,0.991,0.445,0.0816,0.0331,65.057,0S0YKiEdR9cT9pYgEaTevF,415800
1262,0.701,0.341,-12.26,0.0418,0.499,0.903,0.359,0.163,105.513,5xbuJuQsTVheVZvX2AJVIv,151507
1263,0.21,0.101,-19.383,0.0403,0.927,0.902,0.0776,0.153,86.314,7HSs4srn1qnZhh7WRWBVOk,341693
1264,0.302,0.119,-18.059,0.0386,0.975,0.887,0.11,0.0381,94.4,2Z4aQJh0kesRMookvtfR4y,820853
1265,0.102,0.0733,-24.133,0.0488,0.974,0.859,0.28,0.0308,73.954,1CSaCKPIp2yCIDL3t7Fyau,537427
1266,0.165,0.106,-21.742,0.039,0.807,0.782,0.105,0.0336,105.651,2nVt0n0aSj3AwZjakMvDHX,592040
1267,0.292,0.246,-14.96,0.0385,0.922,0.525,0.107,0.0859,109.766,4Dcm4KMuDz0l01weeSpD4J,642573
1268,0.327,0.332,-12.971,0.0404,0.877,0.751,0.129,0.285,118.85,2fC30Rt5tFa6FA2jNb4fiz,435160
1269,0.115,0.0422,-24.137,0.0404,0.966,0.919,0.0896,0.037,87.855,4QfYHdV8hMoyS9qKUct98q,455467
1270,0.491,0.0176,-26.911,0.0644,0.994,0.927,0.0985,0.0901,125.793,3MRQn2RYo2VLYMoStnLRxu,346587
